SID	Run	Trial	Stage	Expression	Decision	Time
101	3	51	2	1	None	1414018189.44
101	3	51	2	1	None	1414018189.48
101	3	51	2	1	None	1414018189.52
101	3	51	2	1	None	1414018189.55
101	3	51	2	1	None	1414018189.58
101	3	51	2	1	None	1414018189.61
101	3	51	2	1	None	1414018189.65
101	3	51	2	1	None	1414018189.68
101	3	51	2	1	None	1414018189.71
101	3	51	2	1	None	1414018189.74
101	3	51	2	1	None	1414018189.77
101	3	51	2	1	None	1414018189.81
101	3	51	2	1	None	1414018189.84
101	3	51	2	1	None	1414018189.88
101	3	51	2	1	None	1414018189.94
101	3	51	2	1	None	1414018189.98
101	3	51	2	1	None	1414018190.01
101	3	51	2	1	None	1414018190.04
101	3	51	2	1	None	1414018190.07
101	3	51	2	1	None	1414018190.11
101	3	51	2	1	None	1414018190.13
101	3	51	2	1	None	1414018190.17
101	3	51	2	1	None	1414018190.21
101	3	51	2	1	None	1414018190.24
101	3	51	2	1	None	1414018190.27
101	3	51	2	1	None	1414018190.3
101	3	51	2	1	None	1414018190.34
101	3	51	2	1	None	1414018190.37
101	3	51	2	1	None	1414018190.41
101	3	51	2	1	None	1414018190.44
101	3	51	2	1	None	1414018190.47
101	3	51	2	1	None	1414018190.5
101	3	51	2	1	None	1414018190.54
101	3	51	2	1	None	1414018190.57
101	3	51	2	1	None	1414018190.6
101	3	51	2	1	None	1414018190.63
101	3	51	2	1	None	1414018190.66
101	3	51	2	1	None	1414018190.7
101	3	51	2	1	None	1414018190.73
101	3	51	2	1	None	1414018190.77
101	3	51	2	1	None	1414018190.8
101	3	51	2	1	None	1414018190.83
101	3	51	2	2	None	1414018190.86
101	3	51	2	2	None	1414018190.9
101	3	51	2	2	None	1414018190.93
101	3	51	2	2	None	1414018190.96
101	3	51	2	2	None	1414018190.99
101	3	51	2	2	None	1414018191.03
101	3	51	2	2	None	1414018191.06
101	3	51	2	2	None	1414018191.1
101	3	51	2	2	None	1414018191.13
101	3	51	2	2	None	1414018191.15
101	3	51	2	2	None	1414018191.19
101	3	51	2	2	None	1414018191.23
101	3	51	2	2	None	1414018191.26
101	3	51	2	2	None	1414018191.3
101	3	51	2	2	None	1414018191.33
101	3	51	2	2	None	1414018191.36
101	3	51	2	2	None	1414018191.39
101	3	51	2	2	None	1414018191.42
101	3	51	2	2	None	1414018191.46
101	3	51	2	2	None	1414018191.49
101	3	51	2	2	None	1414018191.53
101	3	51	2	2	None	1414018191.56
101	3	51	2	2	None	1414018191.59
101	3	51	2	2	None	1414018191.62
101	3	51	2	2	None	1414018191.66
101	3	51	2	2	None	1414018191.69
101	3	51	2	2	None	1414018191.73
101	3	51	2	2	None	1414018191.75
101	3	51	2	2	None	1414018191.78
101	3	51	2	2	None	1414018191.82
101	3	51	2	2	None	1414018191.85
101	3	51	2	2	None	1414018191.89
101	3	51	2	2	None	1414018191.93
101	3	51	2	2	None	1414018191.96
101	3	51	2	2	None	1414018191.99
101	3	51	2	2	None	1414018192.02
101	3	51	2	2	None	1414018192.05
101	3	51	2	2	None	1414018192.09
101	3	51	2	2	None	1414018192.12
101	3	51	2	2	None	1414018192.15
101	3	51	2	2	None	1414018192.18
101	3	51	2	2	None	1414018192.22
101	3	51	2	2	None	1414018192.26
101	3	51	2	2	None	1414018192.29
101	3	51	2	2	None	1414018192.32
101	3	51	2	2	None	1414018192.34
101	3	51	2	3	None	1414018192.38
101	3	51	2	3	None	1414018192.42
101	3	51	2	3	None	1414018192.45
101	3	51	2	3	None	1414018192.48
101	3	51	2	3	None	1414018192.51
101	3	51	2	3	None	1414018192.55
101	3	51	2	3	None	1414018192.59
101	3	51	2	3	None	1414018192.61
101	3	51	2	3	None	1414018192.65
101	3	51	2	3	None	1414018192.68
101	3	51	2	3	None	1414018192.71
101	3	51	2	3	None	1414018192.75
101	3	51	2	3	None	1414018192.78
101	3	51	2	3	None	1414018192.82
101	3	51	2	3	None	1414018192.85
101	3	51	2	3	None	1414018192.88
101	3	51	2	3	None	1414018192.91
101	3	51	2	3	None	1414018192.95
101	3	51	2	3	None	1414018192.98
101	3	51	2	3	None	1414018193.01
101	3	51	2	3	None	1414018193.04
101	3	51	2	3	None	1414018193.07
101	3	51	2	3	None	1414018193.11
101	3	51	2	3	None	1414018193.15
101	3	51	2	3	None	1414018193.18
101	3	51	2	3	None	1414018193.24
101	3	51	2	3	None	1414018193.27
101	3	51	2	3	None	1414018193.3
101	3	51	2	3	None	1414018193.34
101	3	51	2	3	None	1414018193.38
101	3	51	2	3	None	1414018193.41
101	3	51	2	3	None	1414018193.44
101	3	51	2	3	None	1414018193.47
101	3	51	2	3	None	1414018193.5
101	3	51	2	3	None	1414018193.54
101	3	51	2	3	None	1414018193.57
101	3	51	2	3	None	1414018193.61
101	3	51	2	3	None	1414018193.64
101	3	51	2	3	None	1414018193.67
101	3	51	2	3	None	1414018193.7
101	3	51	2	3	None	1414018193.73
101	3	51	2	3	None	1414018193.77
101	3	51	2	3	None	1414018193.81
101	3	51	2	3	None	1414018193.83
101	3	51	2	3	None	1414018193.87
101	3	51	2	3	None	1414018193.9
101	3	51	2	3	None	1414018193.93
101	3	51	2	3	None	1414018193.97
101	3	51	2	3	None	1414018194
101	3	51	2	3	None	1414018194.04
101	3	51	2	3	None	1414018194.07
101	3	51	2	3	None	1414018194.11
101	3	51	2	3	None	1414018194.14
101	3	51	2	3	None	1414018194.17
101	3	51	2	3	None	1414018194.2
101	3	51	2	3	None	1414018194.24
101	3	51	2	3	None	1414018194.27
101	3	51	2	3	None	1414018194.3
101	3	51	2	3	None	1414018194.33
101	3	51	2	3	None	1414018194.37
101	3	51	2	3	None	1414018194.39
101	3	51	2	3	None	1414018194.43
101	3	51	2	3	None	1414018194.46
101	3	51	2	3	None	1414018194.49
101	3	51	2	3	None	1414018194.53
101	3	51	2	3	None	1414018194.56
101	3	51	3	0	None	1414018194.59
101	3	51	3	0	None	1414018194.63
101	3	51	3	0	None	1414018194.67
101	3	51	3	0	None	1414018194.7
101	3	51	3	0	None	1414018194.73
101	3	51	3	0	None	1414018194.76
101	3	51	3	0	None	1414018194.79
101	3	51	3	0	None	1414018194.83
101	3	51	3	0	None	1414018194.86
101	3	51	3	0	None	1414018194.89
101	3	51	3	0	None	1414018194.92
101	3	51	3	0	None	1414018194.96
101	3	51	3	0	None	1414018194.99
101	3	51	3	0	None	1414018195.03
101	3	51	3	0	None	1414018195.06
101	3	51	3	0	None	1414018195.09
101	3	51	3	0	None	1414018195.12
101	3	51	3	0	None	1414018195.16
101	3	51	3	0	None	1414018195.19
101	3	51	3	0	None	1414018195.23
101	3	51	3	0	None	1414018195.26
101	3	51	3	0	None	1414018195.29
101	3	51	3	0	None	1414018195.32
101	3	51	3	0	None	1414018195.35
101	3	51	3	0	None	1414018195.39
101	3	51	3	0	None	1414018195.42
101	3	51	3	0	None	1414018195.46
101	3	51	3	0	None	1414018195.49
101	3	51	3	0	None	1414018195.51
101	3	51	3	0	None	1414018195.55
101	3	51	3	0	None	1414018195.58
101	3	51	3	0	None	1414018195.62
101	3	51	3	0	None	1414018195.66
101	3	51	3	0	None	1414018195.69
101	3	51	3	0	None	1414018195.71
101	3	51	3	0	None	1414018195.75
101	3	51	3	0	None	1414018195.78
101	3	51	3	0	None	1414018195.82
101	3	51	3	0	None	1414018195.86
101	3	51	3	0	None	1414018195.89
101	3	51	3	0	None	1414018195.92
101	3	51	3	0	None	1414018195.95
101	3	51	3	0	None	1414018195.98
101	3	51	3	0	None	1414018196.01
101	3	51	3	0	None	1414018196.05
101	3	51	3	0	None	1414018196.08
101	3	51	3	0	None	1414018196.11
101	3	51	3	0	None	1414018196.15
101	3	51	3	0	None	1414018196.18
101	3	51	3	0	None	1414018196.22
101	3	51	3	0	None	1414018196.25
101	3	51	3	0	None	1414018196.28
101	3	51	3	0	None	1414018196.31
101	3	51	3	0	None	1414018196.34
101	3	51	3	0	None	1414018196.38
101	3	51	3	0	None	1414018196.42
101	3	51	3	0	None	1414018196.44
101	3	51	3	0	None	1414018196.5
101	3	51	3	0	None	1414018196.54
101	3	51	3	0	None	1414018196.57
101	3	51	3	0	None	1414018196.61
101	3	51	3	0	None	1414018196.64
101	3	51	3	0	None	1414018196.68
101	3	51	3	0	None	1414018196.71
101	3	51	3	0	None	1414018196.74
101	3	51	3	0	None	1414018196.77
101	3	51	3	0	Right	1414018196.8
101	3	51	3	0	Right	1414018196.84
101	3	51	3	0	Right	1414018196.88
101	3	51	3	0	Right	1414018196.91
101	3	51	3	0	Right	1414018196.94
101	3	51	3	0	Right	1414018196.97
101	3	51	3	0	Right	1414018197
101	3	51	3	0	Right	1414018197.04
101	3	51	3	0	Right	1414018197.07
101	3	51	3	0	Right	1414018197.11
101	3	51	3	0	Right	1414018197.14
101	3	51	3	0	Right	1414018197.17
101	3	51	3	0	Right	1414018197.2
101	3	51	3	0	Right	1414018197.24
101	3	51	3	0	Right	1414018197.27
101	3	51	3	0	Right	1414018197.31
101	3	51	3	0	Right	1414018197.34
101	3	51	3	0	Right	1414018197.36
101	3	51	3	0	Right	1414018197.4
101	3	51	3	0	Right	1414018197.43
101	3	51	3	0	Right	1414018197.47
101	3	51	3	0	Right	1414018197.5
101	3	51	3	0	Right	1414018197.53
101	3	51	3	0	Right	1414018197.57
101	3	51	3	0	Right	1414018197.6
101	3	51	3	0	Right	1414018197.63
101	3	51	3	0	Right	1414018197.66
101	3	51	3	0	Right	1414018197.7
101	3	51	3	0	Right	1414018197.73
101	3	51	3	0	Right	1414018197.76
101	3	51	3	0	Right	1414018197.8
101	3	51	3	0	Right	1414018197.83
101	3	51	3	0	Right	1414018197.87
101	3	51	3	0	Right	1414018197.9
101	3	52	1	0	None	1414018197.93
101	3	52	1	0	None	1414018197.96
101	3	52	1	0	None	1414018197.99
101	3	52	1	0	None	1414018198.03
101	3	52	1	0	None	1414018198.07
101	3	52	1	0	None	1414018198.1
101	3	52	1	0	None	1414018198.13
101	3	52	1	0	None	1414018198.16
101	3	52	1	0	None	1414018198.19
101	3	52	1	0	None	1414018198.23
101	3	52	1	0	None	1414018198.26
101	3	52	1	0	None	1414018198.3
101	3	52	1	0	None	1414018198.33
101	3	52	1	0	None	1414018198.36
101	3	52	1	0	None	1414018198.39
101	3	52	1	0	None	1414018198.43
101	3	52	1	0	None	1414018198.46
101	3	52	1	0	None	1414018198.49
101	3	52	1	0	None	1414018198.52
101	3	52	1	0	None	1414018198.55
101	3	52	1	0	None	1414018198.59
101	3	52	1	0	None	1414018198.63
101	3	52	1	0	None	1414018198.65
101	3	52	1	0	None	1414018198.69
101	3	52	1	0	None	1414018198.72
101	3	52	1	0	None	1414018198.75
101	3	52	1	0	None	1414018198.78
101	3	52	1	0	None	1414018198.82
101	3	52	1	0	None	1414018198.86
101	3	52	1	0	None	1414018198.89
101	3	52	1	0	None	1414018198.92
101	3	52	1	0	None	1414018198.95
101	3	52	1	0	None	1414018198.98
101	3	52	1	0	None	1414018199.01
101	3	52	1	0	None	1414018199.05
101	3	52	1	0	None	1414018199.08
101	3	52	1	0	None	1414018199.12
101	3	52	1	0	None	1414018199.15
101	3	52	1	0	None	1414018199.18
101	3	52	1	0	None	1414018199.22
101	3	52	1	0	None	1414018199.25
101	3	52	1	0	None	1414018199.28
101	3	52	1	0	None	1414018199.31
101	3	52	1	0	None	1414018199.35
101	3	52	1	0	None	1414018199.38
101	3	52	1	0	None	1414018199.41
101	3	52	1	0	None	1414018199.45
101	3	52	1	0	None	1414018199.48
101	3	52	1	0	None	1414018199.51
101	3	52	1	0	None	1414018199.55
101	3	52	1	0	None	1414018199.58
101	3	52	1	0	None	1414018199.61
101	3	52	1	0	None	1414018199.64
101	3	52	1	0	None	1414018199.68
101	3	52	1	0	None	1414018199.71
101	3	52	1	0	None	1414018199.75
101	3	52	1	0	None	1414018199.81
101	3	52	1	0	None	1414018199.83
101	3	52	1	0	None	1414018199.87
101	3	52	1	0	None	1414018199.9
101	3	52	1	0	None	1414018199.94
101	3	52	1	0	None	1414018199.97
101	3	52	1	0	None	1414018200
101	3	52	1	0	None	1414018200.04
101	3	52	1	0	None	1414018200.07
101	3	52	1	0	None	1414018200.1
101	3	52	1	0	None	1414018200.14
101	3	52	1	0	None	1414018200.18
101	3	52	1	0	None	1414018200.21
101	3	52	1	0	None	1414018200.24
101	3	52	1	0	None	1414018200.27
101	3	52	1	0	None	1414018200.3
101	3	52	1	0	None	1414018200.34
101	3	52	1	0	None	1414018200.38
101	3	52	1	0	None	1414018200.41
101	3	52	1	0	None	1414018200.44
101	3	52	1	0	None	1414018200.47
101	3	52	1	0	None	1414018200.5
101	3	52	1	0	None	1414018200.54
101	3	52	1	0	None	1414018200.57
101	3	52	1	0	None	1414018200.6
101	3	52	1	0	None	1414018200.64
101	3	52	1	0	None	1414018200.67
101	3	52	1	0	None	1414018200.7
101	3	52	2	1	None	1414018200.73
101	3	52	2	1	None	1414018200.77
101	3	52	2	1	None	1414018200.8
101	3	52	2	1	None	1414018200.83
101	3	52	2	1	None	1414018200.87
101	3	52	2	1	None	1414018200.9
101	3	52	2	1	None	1414018200.93
101	3	52	2	1	None	1414018200.97
101	3	52	2	1	None	1414018201
101	3	52	2	1	None	1414018201.03
101	3	52	2	1	None	1414018201.06
101	3	52	2	1	None	1414018201.1
101	3	52	2	1	None	1414018201.13
101	3	52	2	1	None	1414018201.16
101	3	52	2	1	None	1414018201.19
101	3	52	2	1	None	1414018201.22
101	3	52	2	1	None	1414018201.26
101	3	52	2	1	None	1414018201.3
101	3	52	2	1	None	1414018201.32
101	3	52	2	1	None	1414018201.36
101	3	52	2	1	None	1414018201.39
101	3	52	2	1	None	1414018201.42
101	3	52	2	1	None	1414018201.46
101	3	52	2	1	None	1414018201.49
101	3	52	2	1	None	1414018201.53
101	3	52	2	1	None	1414018201.56
101	3	52	2	1	None	1414018201.59
101	3	52	2	1	None	1414018201.63
101	3	52	2	1	None	1414018201.66
101	3	52	2	1	None	1414018201.69
101	3	52	2	1	None	1414018201.72
101	3	52	2	1	None	1414018201.75
101	3	52	2	1	None	1414018201.79
101	3	52	2	1	None	1414018201.82
101	3	52	2	1	None	1414018201.86
101	3	52	2	1	None	1414018201.89
101	3	52	2	1	None	1414018201.93
101	3	52	2	1	None	1414018201.96
101	3	52	2	1	None	1414018201.99
101	3	52	2	1	None	1414018202.02
101	3	52	2	1	None	1414018202.06
101	3	52	2	1	None	1414018202.09
101	3	52	2	1	None	1414018202.12
101	3	52	2	1	None	1414018202.15
101	3	52	2	1	None	1414018202.19
101	3	52	2	1	None	1414018202.22
101	3	52	2	1	None	1414018202.25
101	3	52	2	1	None	1414018202.28
101	3	52	2	1	None	1414018202.32
101	3	52	2	1	None	1414018202.35
101	3	52	2	1	None	1414018202.39
101	3	52	2	1	None	1414018202.42
101	3	52	2	1	None	1414018202.46
101	3	52	2	1	None	1414018202.49
101	3	52	2	1	None	1414018202.52
101	3	52	2	1	None	1414018202.55
101	3	52	2	1	None	1414018202.58
101	3	52	2	1	None	1414018202.62
101	3	52	2	1	None	1414018202.65
101	3	52	2	1	None	1414018202.68
101	3	52	2	1	None	1414018202.71
101	3	52	2	1	None	1414018202.74
101	3	52	2	1	None	1414018202.78
101	3	52	2	1	None	1414018202.81
101	3	52	2	1	None	1414018202.85
101	3	52	2	1	None	1414018202.88
101	3	52	2	1	None	1414018202.91
101	3	52	2	1	None	1414018202.94
101	3	52	2	1	None	1414018202.98
101	3	52	2	1	None	1414018203.01
101	3	52	2	1	None	1414018203.04
101	3	52	2	1	None	1414018203.12
101	3	52	2	1	None	1414018203.15
101	3	52	2	1	None	1414018203.18
101	3	52	2	1	None	1414018203.21
101	3	52	2	1	None	1414018203.24
101	3	52	2	1	None	1414018203.28
101	3	52	2	1	None	1414018203.31
101	3	52	2	1	None	1414018203.34
101	3	52	2	1	None	1414018203.37
101	3	52	2	1	None	1414018203.4
101	3	52	2	1	None	1414018203.44
101	3	52	2	1	None	1414018203.47
101	3	52	2	1	None	1414018203.51
101	3	52	2	1	None	1414018203.54
101	3	52	2	1	None	1414018203.57
101	3	52	2	1	None	1414018203.6
101	3	52	2	1	None	1414018203.64
101	3	52	2	1	None	1414018203.67
101	3	52	2	2	None	1414018203.71
101	3	52	2	2	None	1414018203.74
101	3	52	2	2	None	1414018203.77
101	3	52	2	2	None	1414018203.8
101	3	52	2	2	None	1414018203.83
101	3	52	2	2	None	1414018203.87
101	3	52	2	2	None	1414018203.91
101	3	52	2	2	None	1414018203.94
101	3	52	2	2	None	1414018203.97
101	3	52	2	2	None	1414018204
101	3	52	2	2	None	1414018204.03
101	3	52	2	2	None	1414018204.07
101	3	52	2	2	None	1414018204.1
101	3	52	2	2	None	1414018204.14
101	3	52	2	2	None	1414018204.17
101	3	52	2	2	None	1414018204.2
101	3	52	2	2	None	1414018204.23
101	3	52	2	2	None	1414018204.27
101	3	52	2	2	None	1414018204.3
101	3	52	2	2	None	1414018204.33
101	3	52	2	2	None	1414018204.36
101	3	52	2	2	None	1414018204.39
101	3	52	2	2	None	1414018204.43
101	3	52	2	2	None	1414018204.47
101	3	52	2	2	None	1414018204.5
101	3	52	2	2	None	1414018204.53
101	3	52	2	2	None	1414018204.57
101	3	52	2	2	None	1414018204.6
101	3	52	2	2	None	1414018204.63
101	3	52	2	2	None	1414018204.66
101	3	52	2	2	None	1414018204.7
101	3	52	2	2	None	1414018204.73
101	3	52	2	2	None	1414018204.76
101	3	52	2	2	None	1414018204.8
101	3	52	2	2	None	1414018204.83
101	3	52	2	2	None	1414018204.86
101	3	52	2	2	None	1414018204.89
101	3	52	2	2	None	1414018204.93
101	3	52	2	3	None	1414018204.96
101	3	52	2	3	None	1414018204.99
101	3	52	2	3	None	1414018205.02
101	3	52	2	3	None	1414018205.05
101	3	52	2	3	None	1414018205.09
101	3	52	2	3	None	1414018205.12
101	3	52	2	3	None	1414018205.16
101	3	52	2	3	None	1414018205.19
101	3	52	2	3	None	1414018205.22
101	3	52	2	3	None	1414018205.25
101	3	52	2	3	None	1414018205.29
101	3	52	2	3	None	1414018205.32
101	3	52	2	3	None	1414018205.36
101	3	52	2	3	None	1414018205.39
101	3	52	2	3	None	1414018205.42
101	3	52	2	3	None	1414018205.45
101	3	52	2	3	None	1414018205.49
101	3	52	2	3	None	1414018205.52
101	3	52	2	3	None	1414018205.55
101	3	52	2	3	None	1414018205.58
101	3	52	2	3	None	1414018205.62
101	3	52	2	3	None	1414018205.65
101	3	52	2	3	None	1414018205.69
101	3	52	2	3	None	1414018205.72
101	3	52	2	3	None	1414018205.75
101	3	52	2	3	None	1414018205.78
101	3	52	2	3	None	1414018205.82
101	3	52	2	3	None	1414018205.85
101	3	52	2	3	None	1414018205.89
101	3	52	2	3	None	1414018205.92
101	3	52	2	3	None	1414018205.95
101	3	52	2	3	None	1414018205.98
101	3	52	2	3	None	1414018206.02
101	3	52	2	3	None	1414018206.05
101	3	52	2	3	None	1414018206.08
101	3	52	2	3	None	1414018206.11
101	3	52	2	3	None	1414018206.14
101	3	52	2	3	None	1414018206.18
101	3	52	2	3	None	1414018206.21
101	3	52	2	3	None	1414018206.24
101	3	52	2	3	None	1414018206.28
101	3	52	2	3	None	1414018206.31
101	3	52	2	3	None	1414018206.38
101	3	52	2	3	None	1414018206.41
101	3	52	2	3	None	1414018206.44
101	3	52	2	3	None	1414018206.48
101	3	52	2	3	None	1414018206.51
101	3	52	2	3	None	1414018206.54
101	3	52	2	3	None	1414018206.58
101	3	52	2	3	None	1414018206.61
101	3	52	2	3	None	1414018206.64
101	3	52	2	3	None	1414018206.68
101	3	52	2	3	None	1414018206.71
101	3	52	2	3	None	1414018206.74
101	3	52	2	3	None	1414018206.77
101	3	52	2	3	None	1414018206.81
101	3	52	2	3	None	1414018206.84
101	3	52	2	3	None	1414018206.87
101	3	52	2	3	None	1414018206.9
101	3	52	2	3	None	1414018206.94
101	3	52	2	3	None	1414018206.97
101	3	52	2	3	None	1414018207
101	3	52	2	3	None	1414018207.04
101	3	52	2	3	None	1414018207.07
101	3	52	2	3	None	1414018207.1
101	3	52	2	3	None	1414018207.13
101	3	52	2	3	None	1414018207.17
101	3	52	2	3	None	1414018207.2
101	3	52	2	3	None	1414018207.24
101	3	52	2	3	None	1414018207.27
101	3	52	2	3	None	1414018207.3
101	3	52	2	3	None	1414018207.33
101	3	52	3	0	None	1414018207.37
101	3	52	3	0	None	1414018207.4
101	3	52	3	0	None	1414018207.43
101	3	52	3	0	None	1414018207.47
101	3	52	3	0	None	1414018207.5
101	3	52	3	0	None	1414018207.53
101	3	52	3	0	None	1414018207.57
101	3	52	3	0	None	1414018207.6
101	3	52	3	0	None	1414018207.63
101	3	52	3	0	None	1414018207.67
101	3	52	3	0	None	1414018207.7
101	3	52	3	0	None	1414018207.73
101	3	52	3	0	None	1414018207.77
101	3	52	3	0	None	1414018207.8
101	3	52	3	0	None	1414018207.83
101	3	52	3	0	None	1414018207.86
101	3	52	3	0	None	1414018207.9
101	3	52	3	0	None	1414018207.93
101	3	52	3	0	None	1414018207.96
101	3	52	3	0	None	1414018207.99
101	3	52	3	0	None	1414018208.03
101	3	52	3	0	None	1414018208.06
101	3	52	3	0	None	1414018208.1
101	3	52	3	0	None	1414018208.13
101	3	52	3	0	None	1414018208.16
101	3	52	3	0	None	1414018208.19
101	3	52	3	0	None	1414018208.23
101	3	52	3	0	None	1414018208.26
101	3	52	3	0	None	1414018208.3
101	3	52	3	0	None	1414018208.33
101	3	52	3	0	None	1414018208.36
101	3	52	3	0	None	1414018208.39
101	3	52	3	0	None	1414018208.43
101	3	52	3	0	None	1414018208.46
101	3	52	3	0	None	1414018208.49
101	3	52	3	0	None	1414018208.52
101	3	52	3	0	None	1414018208.55
101	3	52	3	0	None	1414018208.59
101	3	52	3	0	None	1414018208.62
101	3	52	3	0	None	1414018208.66
101	3	52	3	0	None	1414018208.69
101	3	52	3	0	None	1414018208.73
101	3	52	3	0	None	1414018208.76
101	3	52	3	0	None	1414018208.8
101	3	52	3	0	None	1414018208.83
101	3	52	3	0	None	1414018208.86
101	3	52	3	0	None	1414018208.89
101	3	52	3	0	None	1414018208.92
101	3	52	3	0	None	1414018208.96
101	3	52	3	0	None	1414018208.99
101	3	52	3	0	None	1414018209.02
101	3	52	3	0	None	1414018209.05
101	3	52	3	0	None	1414018209.09
101	3	52	3	0	None	1414018209.12
101	3	52	3	0	None	1414018209.15
101	3	52	3	0	None	1414018209.19
101	3	52	3	0	None	1414018209.22
101	3	52	3	0	None	1414018209.25
101	3	52	3	0	None	1414018209.28
101	3	52	3	0	None	1414018209.32
101	3	52	3	0	None	1414018209.35
101	3	52	3	0	None	1414018209.38
101	3	52	3	0	None	1414018209.42
101	3	52	3	0	None	1414018209.45
101	3	52	3	0	None	1414018209.49
101	3	52	3	0	None	1414018209.52
101	3	52	3	0	None	1414018209.55
101	3	52	3	0	None	1414018209.58
101	3	52	3	0	None	1414018209.62
101	3	52	3	0	None	1414018209.68
101	3	52	3	0	None	1414018209.71
101	3	52	3	0	None	1414018209.75
101	3	52	3	0	None	1414018209.78
101	3	52	3	0	None	1414018209.82
101	3	52	3	0	None	1414018209.85
101	3	52	3	0	None	1414018209.88
101	3	52	3	0	None	1414018209.91
101	3	52	3	0	None	1414018209.95
101	3	52	3	0	None	1414018209.98
101	3	52	3	0	Left	1414018210.01
101	3	52	3	0	Left	1414018210.04
101	3	52	3	0	Left	1414018210.08
101	3	52	3	0	Left	1414018210.11
101	3	52	3	0	Left	1414018210.14
101	3	52	3	0	Left	1414018210.18
101	3	52	3	0	Left	1414018210.21
101	3	52	3	0	Left	1414018210.25
101	3	52	3	0	Left	1414018210.28
101	3	52	3	0	Left	1414018210.32
101	3	52	3	0	Left	1414018210.35
101	3	52	3	0	Left	1414018210.38
101	3	52	3	0	Left	1414018210.41
101	3	52	3	0	Left	1414018210.45
101	3	52	3	0	Left	1414018210.48
101	3	52	3	0	Left	1414018210.51
101	3	52	3	0	Left	1414018210.54
101	3	52	3	0	Left	1414018210.58
101	3	52	3	0	Left	1414018210.61
101	3	52	3	0	Left	1414018210.64
101	3	52	3	0	Left	1414018210.67
101	3	52	3	0	Left	1414018210.71
101	3	52	3	0	Left	1414018210.74
101	3	52	3	0	Left	1414018210.77
101	3	52	3	0	Left	1414018210.81
101	3	52	3	0	Left	1414018210.84
101	3	52	3	0	Left	1414018210.87
101	3	52	3	0	Left	1414018210.9
101	3	52	3	0	Left	1414018210.94
