SID	Run	Trial	Stage	Expression	Decision	Time
101	1	1	3	0	None	1414017329.1
101	1	1	3	0	None	1414017329.16
101	1	1	3	0	None	1414017329.21
101	1	1	3	0	None	1414017329.27
101	1	1	3	0	None	1414017329.33
101	1	1	3	0	None	1414017329.39
101	1	1	3	0	None	1414017329.45
101	1	1	3	0	None	1414017329.51
101	1	1	3	0	Right	1414017329.57
101	1	1	3	0	Right	1414017329.63
101	1	1	3	0	Right	1414017329.68
101	1	1	3	0	Right	1414017329.74
101	1	1	3	0	Right	1414017329.8
101	1	1	3	0	Right	1414017329.85
101	1	1	3	0	Right	1414017329.91
101	1	1	3	0	Right	1414017329.97
101	1	1	3	0	Right	1414017330.02
101	1	1	3	0	Right	1414017330.08
101	1	1	3	0	Right	1414017330.14
101	1	1	3	0	Right	1414017330.2
101	1	1	3	0	Right	1414017330.25
101	1	1	3	0	Right	1414017330.31
101	1	1	3	0	Right	1414017330.37
101	1	1	3	0	Right	1414017330.42
101	1	1	3	0	Right	1414017330.48
101	1	1	3	0	Right	1414017330.54
101	1	1	3	0	Right	1414017330.6
101	1	1	3	0	Right	1414017330.66
101	1	1	3	0	Right	1414017330.72
101	1	1	3	0	Right	1414017330.77
101	1	1	3	0	Right	1414017330.83
101	1	1	3	0	Right	1414017330.89
101	1	1	3	0	Right	1414017330.94
101	1	2	1	0	None	1414017331.01
101	1	2	1	0	None	1414017331.06
101	1	2	1	0	None	1414017331.12
101	1	2	1	0	None	1414017331.18
101	1	2	1	0	None	1414017331.24
101	1	2	1	0	None	1414017331.3
101	1	2	1	0	None	1414017331.35
101	1	2	1	0	None	1414017331.41
101	1	2	1	0	None	1414017331.47
101	1	2	1	0	None	1414017331.53
101	1	2	1	0	None	1414017331.59
101	1	2	1	0	None	1414017331.65
101	1	2	1	0	None	1414017331.71
101	1	2	1	0	None	1414017331.77
101	1	2	1	0	None	1414017331.82
101	1	2	1	0	None	1414017331.88
101	1	2	1	0	None	1414017331.94
101	1	2	1	0	None	1414017332
101	1	2	1	0	None	1414017332.06
101	1	2	1	0	None	1414017332.11
101	1	2	1	0	None	1414017332.17
101	1	2	1	0	None	1414017332.23
101	1	2	1	0	None	1414017332.28
101	1	2	1	0	None	1414017332.34
101	1	2	1	0	None	1414017332.4
101	1	2	1	0	None	1414017332.46
101	1	2	1	0	None	1414017332.52
101	1	2	1	0	None	1414017332.58
101	1	2	1	0	None	1414017332.64
101	1	2	1	0	None	1414017332.69
101	1	2	1	0	None	1414017332.75
101	1	2	1	0	None	1414017332.81
101	1	2	1	0	None	1414017332.86
101	1	2	1	0	None	1414017332.92
101	1	2	1	0	None	1414017332.98
101	1	2	1	0	None	1414017333.04
101	1	2	1	0	None	1414017333.1
101	1	2	1	0	None	1414017333.15
101	1	2	1	0	None	1414017333.21
101	1	2	1	0	None	1414017333.27
101	1	2	1	0	None	1414017333.33
101	1	2	1	0	None	1414017333.39
101	1	2	1	0	None	1414017333.45
101	1	2	1	0	None	1414017333.51
101	1	2	1	0	None	1414017333.57
101	1	2	1	0	None	1414017333.63
101	1	2	1	0	None	1414017333.68
101	1	2	1	0	None	1414017333.74
101	1	2	2	1	None	1414017333.8
101	1	2	2	1	None	1414017333.86
101	1	2	2	1	None	1414017333.92
101	1	2	2	1	None	1414017333.98
101	1	2	2	1	None	1414017334.04
101	1	2	2	1	None	1414017334.1
101	1	2	2	1	None	1414017334.16
101	1	2	2	1	None	1414017334.22
101	1	2	2	1	None	1414017334.28
101	1	2	2	1	None	1414017334.34
101	1	2	2	1	None	1414017334.4
101	1	2	2	1	None	1414017334.46
101	1	2	2	1	None	1414017334.52
101	1	2	2	1	None	1414017334.58
101	1	2	2	1	None	1414017334.63
101	1	2	2	1	None	1414017334.69
101	1	2	2	1	None	1414017334.75
101	1	2	2	1	None	1414017334.81
101	1	2	2	1	None	1414017334.87
101	1	2	2	1	None	1414017334.93
101	1	2	2	1	None	1414017334.98
101	1	2	2	1	None	1414017335.04
101	1	2	2	1	None	1414017335.1
101	1	2	2	1	None	1414017335.16
101	1	2	2	1	None	1414017335.22
101	1	2	2	1	None	1414017335.28
101	1	2	2	1	None	1414017335.34
101	1	2	2	1	None	1414017335.4
101	1	2	2	1	None	1414017335.46
101	1	2	2	1	None	1414017335.51
101	1	2	2	1	None	1414017335.58
101	1	2	2	1	None	1414017335.63
101	1	2	2	1	None	1414017335.69
101	1	2	2	1	None	1414017335.75
101	1	2	2	1	None	1414017335.81
101	1	2	2	1	None	1414017335.87
101	1	2	2	1	None	1414017335.93
101	1	2	2	1	None	1414017335.98
101	1	2	2	1	None	1414017336.05
101	1	2	2	1	None	1414017336.11
101	1	2	2	1	None	1414017336.17
101	1	2	2	2	None	1414017336.23
101	1	2	2	2	None	1414017336.29
101	1	2	2	2	None	1414017336.34
101	1	2	2	2	None	1414017336.4
101	1	2	2	2	None	1414017336.46
101	1	2	2	2	None	1414017336.52
101	1	2	2	2	None	1414017336.58
101	1	2	2	2	None	1414017336.64
101	1	2	2	2	None	1414017336.7
101	1	2	2	2	None	1414017336.76
101	1	2	2	2	None	1414017336.82
101	1	2	2	2	None	1414017336.88
101	1	2	2	2	None	1414017336.94
101	1	2	2	2	None	1414017337
101	1	2	2	2	None	1414017337.06
101	1	2	2	2	None	1414017337.12
101	1	2	2	2	None	1414017337.18
101	1	2	2	2	None	1414017337.24
101	1	2	2	2	None	1414017337.3
101	1	2	2	2	None	1414017337.36
101	1	2	2	2	None	1414017337.42
101	1	2	2	2	None	1414017337.48
101	1	2	2	2	None	1414017337.54
101	1	2	2	2	None	1414017337.6
101	1	2	2	2	None	1414017337.66
101	1	2	2	2	None	1414017337.71
101	1	2	2	3	None	1414017337.77
101	1	2	2	3	None	1414017337.83
101	1	2	2	3	None	1414017337.89
101	1	2	2	3	None	1414017337.95
101	1	2	2	3	None	1414017338.01
101	1	2	2	3	None	1414017338.07
101	1	2	2	3	None	1414017338.13
101	1	2	2	3	None	1414017338.19
101	1	2	2	3	None	1414017338.25
101	1	2	2	3	None	1414017338.31
101	1	2	2	3	None	1414017338.36
101	1	2	2	3	None	1414017338.42
101	1	2	2	3	None	1414017338.48
101	1	2	2	3	None	1414017338.54
101	1	2	2	3	None	1414017338.59
101	1	2	2	3	None	1414017338.65
101	1	2	2	3	None	1414017338.71
101	1	2	2	3	None	1414017338.77
101	1	2	2	3	None	1414017338.83
101	1	2	2	3	None	1414017338.89
101	1	2	2	3	None	1414017338.95
101	1	2	2	3	None	1414017339
101	1	2	2	3	None	1414017339.06
101	1	2	2	3	None	1414017339.12
101	1	2	2	3	None	1414017339.18
101	1	2	2	3	None	1414017339.24
101	1	2	2	3	None	1414017339.3
101	1	2	2	3	None	1414017339.36
101	1	2	2	3	None	1414017339.42
101	1	2	2	3	None	1414017339.48
101	1	2	2	3	None	1414017339.54
101	1	2	2	3	None	1414017339.6
101	1	2	2	3	None	1414017339.66
101	1	2	2	3	None	1414017339.72
101	1	2	2	3	None	1414017339.78
101	1	2	2	3	None	1414017339.84
101	1	2	2	3	None	1414017339.9
101	1	2	2	3	None	1414017339.95
101	1	2	2	3	None	1414017340.01
101	1	2	2	3	None	1414017340.07
101	1	2	2	3	None	1414017340.13
101	1	2	2	3	None	1414017340.19
101	1	2	2	3	None	1414017340.25
101	1	2	2	3	None	1414017340.31
101	1	2	2	3	None	1414017340.37
101	1	2	2	3	None	1414017340.43
101	1	2	2	3	None	1414017340.49
101	1	2	2	3	None	1414017340.55
101	1	2	2	3	None	1414017340.6
101	1	2	2	3	None	1414017340.66
101	1	2	3	0	None	1414017340.72
101	1	2	3	0	None	1414017340.78
101	1	2	3	0	None	1414017340.83
101	1	2	3	0	None	1414017340.89
101	1	2	3	0	None	1414017340.95
101	1	2	3	0	None	1414017341.01
101	1	2	3	0	None	1414017341.07
101	1	2	3	0	None	1414017341.13
101	1	2	3	0	None	1414017341.19
101	1	2	3	0	None	1414017341.25
101	1	2	3	0	None	1414017341.31
101	1	2	3	0	None	1414017341.37
101	1	2	3	0	None	1414017341.43
101	1	2	3	0	None	1414017341.49
101	1	2	3	0	None	1414017341.55
101	1	2	3	0	None	1414017341.61
101	1	2	3	0	None	1414017341.67
101	1	2	3	0	None	1414017341.73
101	1	2	3	0	None	1414017341.79
101	1	2	3	0	None	1414017341.85
101	1	2	3	0	None	1414017341.91
101	1	2	3	0	None	1414017341.97
101	1	2	3	0	None	1414017342.03
101	1	2	3	0	None	1414017342.09
101	1	2	3	0	None	1414017342.15
101	1	2	3	0	None	1414017342.21
101	1	2	3	0	None	1414017342.26
101	1	2	3	0	None	1414017342.32
101	1	2	3	0	None	1414017342.38
101	1	2	3	0	None	1414017342.45
101	1	2	3	0	None	1414017342.51
101	1	2	3	0	Left	1414017342.57
101	1	2	3	0	Left	1414017342.63
101	1	2	3	0	Left	1414017342.69
101	1	2	3	0	Left	1414017342.75
101	1	2	3	0	Left	1414017342.81
101	1	2	3	0	Left	1414017342.88
101	1	2	3	0	Left	1414017342.94
101	1	2	3	0	Left	1414017343
101	1	2	3	0	Left	1414017343.06
101	1	2	3	0	Left	1414017343.12
101	1	2	3	0	Left	1414017343.18
101	1	2	3	0	Left	1414017343.24
101	1	2	3	0	Left	1414017343.3
101	1	3	1	0	None	1414017343.37
101	1	3	1	0	None	1414017343.43
101	1	3	1	0	None	1414017343.49
101	1	3	1	0	None	1414017343.55
101	1	3	1	0	None	1414017343.61
101	1	3	1	0	None	1414017343.68
101	1	3	1	0	None	1414017343.74
101	1	3	1	0	None	1414017343.8
101	1	3	1	0	None	1414017343.86
101	1	3	1	0	None	1414017343.92
101	1	3	1	0	None	1414017343.98
101	1	3	1	0	None	1414017344.04
101	1	3	1	0	None	1414017344.1
101	1	3	1	0	None	1414017344.16
101	1	3	1	0	None	1414017344.22
101	1	3	1	0	None	1414017344.28
101	1	3	1	0	None	1414017344.34
101	1	3	1	0	None	1414017344.4
101	1	3	1	0	None	1414017344.47
101	1	3	1	0	None	1414017344.53
101	1	3	1	0	None	1414017344.59
101	1	3	1	0	None	1414017344.65
101	1	3	1	0	None	1414017344.72
101	1	3	1	0	None	1414017344.78
101	1	3	1	0	None	1414017344.83
101	1	3	1	0	None	1414017344.89
101	1	3	1	0	None	1414017344.95
101	1	3	1	0	None	1414017345.01
101	1	3	1	0	None	1414017345.07
101	1	3	1	0	None	1414017345.13
101	1	3	1	0	None	1414017345.19
101	1	3	1	0	None	1414017345.25
101	1	3	1	0	None	1414017345.31
101	1	3	1	0	None	1414017345.37
101	1	3	1	0	None	1414017345.43
101	1	3	1	0	None	1414017345.49
101	1	3	1	0	None	1414017345.55
101	1	3	1	0	None	1414017345.61
101	1	3	1	0	None	1414017345.67
101	1	3	1	0	None	1414017345.72
101	1	3	1	0	None	1414017345.78
101	1	3	1	0	None	1414017345.84
101	1	3	1	0	None	1414017345.9
101	1	3	1	0	None	1414017345.96
101	1	3	1	0	None	1414017346.02
101	1	3	1	0	None	1414017346.08
101	1	3	2	1	None	1414017346.14
101	1	3	2	1	None	1414017346.2
101	1	3	2	1	None	1414017346.26
101	1	3	2	1	None	1414017346.32
101	1	3	2	1	None	1414017346.38
101	1	3	2	1	None	1414017346.44
101	1	3	2	1	None	1414017346.5
101	1	3	2	1	None	1414017346.56
101	1	3	2	1	None	1414017346.62
101	1	3	2	1	None	1414017346.68
101	1	3	2	1	None	1414017346.74
101	1	3	2	1	None	1414017346.8
101	1	3	2	1	None	1414017346.86
101	1	3	2	1	None	1414017346.92
101	1	3	2	1	None	1414017346.98
101	1	3	2	1	None	1414017347.05
101	1	3	2	1	None	1414017347.11
101	1	3	2	1	None	1414017347.17
101	1	3	2	1	None	1414017347.23
101	1	3	2	1	None	1414017347.29
101	1	3	2	1	None	1414017347.35
101	1	3	2	1	None	1414017347.41
101	1	3	2	1	None	1414017347.46
101	1	3	2	1	None	1414017347.53
101	1	3	2	1	None	1414017347.59
101	1	3	2	1	None	1414017347.65
101	1	3	2	1	None	1414017347.71
101	1	3	2	1	None	1414017347.77
101	1	3	2	1	None	1414017347.83
101	1	3	2	1	None	1414017347.89
101	1	3	2	1	None	1414017347.95
101	1	3	2	1	None	1414017348.01
101	1	3	2	1	None	1414017348.07
101	1	3	2	1	None	1414017348.13
101	1	3	2	1	None	1414017348.19
101	1	3	2	1	None	1414017348.25
101	1	3	2	1	None	1414017348.32
101	1	3	2	1	None	1414017348.38
101	1	3	2	1	None	1414017348.44
101	1	3	2	1	None	1414017348.49
101	1	3	2	1	None	1414017348.56
101	1	3	2	1	None	1414017348.62
101	1	3	2	1	None	1414017348.68
101	1	3	2	1	None	1414017348.74
101	1	3	2	1	None	1414017348.8
101	1	3	2	2	None	1414017348.86
101	1	3	2	2	None	1414017348.92
101	1	3	2	2	None	1414017348.98
101	1	3	2	2	None	1414017349.05
101	1	3	2	2	None	1414017349.11
101	1	3	2	2	None	1414017349.17
101	1	3	2	2	None	1414017349.23
101	1	3	2	2	None	1414017349.29
101	1	3	2	2	None	1414017349.36
101	1	3	2	2	None	1414017349.42
101	1	3	2	2	None	1414017349.48
101	1	3	2	2	None	1414017349.54
101	1	3	2	2	None	1414017349.61
101	1	3	2	2	None	1414017349.67
101	1	3	2	2	None	1414017349.73
101	1	3	2	2	None	1414017349.79
101	1	3	2	2	None	1414017349.85
101	1	3	2	2	None	1414017349.92
101	1	3	2	2	None	1414017349.98
101	1	3	2	2	None	1414017350.04
101	1	3	2	2	None	1414017350.1
101	1	3	2	2	None	1414017350.16
101	1	3	2	2	None	1414017350.23
101	1	3	2	2	None	1414017350.29
101	1	3	2	2	None	1414017350.35
101	1	3	2	2	None	1414017350.41
101	1	3	2	2	None	1414017350.47
101	1	3	2	2	None	1414017350.53
101	1	3	2	2	None	1414017350.6
101	1	3	2	2	None	1414017350.66
101	1	3	2	2	None	1414017350.72
101	1	3	2	2	None	1414017350.78
101	1	3	2	2	None	1414017350.84
101	1	3	2	2	None	1414017350.9
101	1	3	2	2	None	1414017350.96
101	1	3	2	2	None	1414017351.02
101	1	3	2	2	None	1414017351.09
101	1	3	2	3	None	1414017351.14
101	1	3	2	3	None	1414017351.2
101	1	3	2	3	None	1414017351.27
101	1	3	2	3	None	1414017351.33
101	1	3	2	3	None	1414017351.39
101	1	3	2	3	None	1414017351.45
101	1	3	2	3	None	1414017351.51
101	1	3	2	3	None	1414017351.57
101	1	3	2	3	None	1414017351.63
101	1	3	2	3	None	1414017351.69
101	1	3	2	3	None	1414017351.75
101	1	3	2	3	None	1414017351.81
101	1	3	2	3	None	1414017351.87
101	1	3	2	3	None	1414017351.93
101	1	3	2	3	None	1414017351.99
101	1	3	2	3	None	1414017352.05
101	1	3	2	3	None	1414017352.12
101	1	3	2	3	None	1414017352.18
101	1	3	2	3	None	1414017352.24
101	1	3	2	3	None	1414017352.3
101	1	3	2	3	None	1414017352.36
101	1	3	2	3	None	1414017352.42
101	1	3	2	3	None	1414017352.48
101	1	3	2	3	None	1414017352.54
101	1	3	2	3	None	1414017352.6
101	1	3	2	3	None	1414017352.66
101	1	3	2	3	None	1414017352.72
101	1	3	2	3	None	1414017352.78
101	1	3	2	3	None	1414017352.84
101	1	3	2	3	None	1414017352.9
101	1	3	2	3	None	1414017352.97
101	1	3	2	3	None	1414017353.03
101	1	3	2	3	None	1414017353.09
101	1	3	2	3	None	1414017353.15
101	1	3	2	3	None	1414017353.21
101	1	3	2	3	None	1414017353.27
101	1	3	2	3	None	1414017353.33
101	1	3	2	3	None	1414017353.39
101	1	3	2	3	None	1414017353.45
101	1	3	2	3	None	1414017353.51
101	1	3	2	3	None	1414017353.57
101	1	3	2	3	None	1414017353.64
101	1	3	2	3	None	1414017353.7
101	1	3	2	3	None	1414017353.76
101	1	3	3	0	None	1414017353.83
101	1	3	3	0	None	1414017353.89
101	1	3	3	0	None	1414017353.95
101	1	3	3	0	None	1414017354.01
101	1	3	3	0	None	1414017354.07
101	1	3	3	0	None	1414017354.13
101	1	3	3	0	None	1414017354.19
101	1	3	3	0	None	1414017354.25
101	1	3	3	0	None	1414017354.31
101	1	3	3	0	None	1414017354.37
101	1	3	3	0	None	1414017354.43
101	1	3	3	0	None	1414017354.5
101	1	3	3	0	None	1414017354.56
101	1	3	3	0	None	1414017354.62
101	1	3	3	0	None	1414017354.68
101	1	3	3	0	None	1414017354.74
101	1	3	3	0	None	1414017354.8
101	1	3	3	0	None	1414017354.86
101	1	3	3	0	None	1414017354.92
101	1	3	3	0	None	1414017354.98
101	1	3	3	0	None	1414017355.04
101	1	3	3	0	None	1414017355.11
101	1	3	3	0	None	1414017355.17
101	1	3	3	0	None	1414017355.23
101	1	3	3	0	None	1414017355.29
101	1	3	3	0	None	1414017355.36
101	1	3	3	0	Right	1414017355.42
101	1	3	3	0	Right	1414017355.48
101	1	3	3	0	Right	1414017355.54
101	1	3	3	0	Right	1414017355.6
101	1	3	3	0	Right	1414017355.67
101	1	3	3	0	Right	1414017355.73
101	1	3	3	0	Right	1414017355.79
