SID	Run	Trial	Stage	Expression	Decision	Time
101	2	27	3	0	Right	1414017761.04
101	2	27	3	0	Right	1414017761.07
101	2	27	3	0	Right	1414017761.1
101	2	27	3	0	Right	1414017761.13
101	2	27	3	0	Right	1414017761.17
101	2	27	3	0	Right	1414017761.2
101	2	27	3	0	Right	1414017761.23
101	2	27	3	0	Right	1414017761.27
101	2	27	3	0	Right	1414017761.3
101	2	27	3	0	Right	1414017761.34
101	2	27	3	0	Right	1414017761.37
101	2	27	3	0	Right	1414017761.4
101	2	27	3	0	Right	1414017761.44
101	2	27	3	0	Right	1414017761.47
101	2	27	3	0	Right	1414017761.5
101	2	27	3	0	Right	1414017761.53
101	2	27	3	0	Right	1414017761.56
101	2	27	3	0	Right	1414017761.6
101	2	27	3	0	Right	1414017761.63
101	2	27	3	0	Right	1414017761.67
101	2	27	3	0	Right	1414017761.7
101	2	27	3	0	Right	1414017761.73
101	2	27	3	0	Right	1414017761.77
101	2	27	3	0	Right	1414017761.8
101	2	27	3	0	Right	1414017761.83
101	2	27	3	0	Right	1414017761.86
101	2	27	3	0	Right	1414017761.89
101	2	27	3	0	Right	1414017761.93
101	2	27	3	0	Right	1414017761.96
101	2	27	3	0	Right	1414017761.99
101	2	28	1	0	None	1414017762.03
101	2	28	1	0	None	1414017762.06
101	2	28	1	0	None	1414017762.09
101	2	28	1	0	None	1414017762.12
101	2	28	1	0	None	1414017762.16
101	2	28	1	0	None	1414017762.19
101	2	28	1	0	None	1414017762.22
101	2	28	1	0	None	1414017762.25
101	2	28	1	0	None	1414017762.28
101	2	28	1	0	None	1414017762.32
101	2	28	1	0	None	1414017762.36
101	2	28	1	0	None	1414017762.39
101	2	28	1	0	None	1414017762.42
101	2	28	1	0	None	1414017762.46
101	2	28	1	0	None	1414017762.49
101	2	28	1	0	None	1414017762.53
101	2	28	1	0	None	1414017762.56
101	2	28	1	0	None	1414017762.59
101	2	28	1	0	None	1414017762.63
101	2	28	1	0	None	1414017762.66
101	2	28	1	0	None	1414017762.7
101	2	28	1	0	None	1414017762.73
101	2	28	1	0	None	1414017762.76
101	2	28	1	0	None	1414017762.8
101	2	28	1	0	None	1414017762.83
101	2	28	1	0	None	1414017762.87
101	2	28	1	0	None	1414017762.9
101	2	28	1	0	None	1414017762.93
101	2	28	1	0	None	1414017762.98
101	2	28	1	0	None	1414017763.01
101	2	28	1	0	None	1414017763.05
101	2	28	1	0	None	1414017763.08
101	2	28	1	0	None	1414017763.11
101	2	28	1	0	None	1414017763.15
101	2	28	1	0	None	1414017763.18
101	2	28	1	0	None	1414017763.22
101	2	28	1	0	None	1414017763.25
101	2	28	1	0	None	1414017763.28
101	2	28	1	0	None	1414017763.32
101	2	28	1	0	None	1414017763.35
101	2	28	1	0	None	1414017763.38
101	2	28	1	0	None	1414017763.42
101	2	28	1	0	None	1414017763.45
101	2	28	1	0	None	1414017763.48
101	2	28	1	0	None	1414017763.54
101	2	28	1	0	None	1414017763.57
101	2	28	1	0	None	1414017763.61
101	2	28	1	0	None	1414017763.64
101	2	28	1	0	None	1414017763.68
101	2	28	1	0	None	1414017763.71
101	2	28	1	0	None	1414017763.74
101	2	28	1	0	None	1414017763.78
101	2	28	1	0	None	1414017763.81
101	2	28	1	0	None	1414017763.84
101	2	28	1	0	None	1414017763.88
101	2	28	1	0	None	1414017763.91
101	2	28	1	0	None	1414017763.95
101	2	28	1	0	None	1414017763.98
101	2	28	1	0	None	1414017764.01
101	2	28	1	0	None	1414017764.05
101	2	28	1	0	None	1414017764.08
101	2	28	1	0	None	1414017764.11
101	2	28	1	0	None	1414017764.15
101	2	28	1	0	None	1414017764.19
101	2	28	1	0	None	1414017764.22
101	2	28	1	0	None	1414017764.25
101	2	28	1	0	None	1414017764.28
101	2	28	1	0	None	1414017764.32
101	2	28	1	0	None	1414017764.35
101	2	28	1	0	None	1414017764.39
101	2	28	1	0	None	1414017764.42
101	2	28	1	0	None	1414017764.46
101	2	28	1	0	None	1414017764.5
101	2	28	1	0	None	1414017764.53
101	2	28	1	0	None	1414017764.56
101	2	28	1	0	None	1414017764.6
101	2	28	1	0	None	1414017764.64
101	2	28	1	0	None	1414017764.67
101	2	28	1	0	None	1414017764.7
101	2	28	1	0	None	1414017764.73
101	2	28	1	0	None	1414017764.77
101	2	28	2	1	None	1414017764.81
101	2	28	2	1	None	1414017764.84
101	2	28	2	1	None	1414017764.87
101	2	28	2	1	None	1414017764.91
101	2	28	2	1	None	1414017764.94
101	2	28	2	1	None	1414017764.97
101	2	28	2	1	None	1414017765.01
101	2	28	2	1	None	1414017765.04
101	2	28	2	1	None	1414017765.07
101	2	28	2	1	None	1414017765.11
101	2	28	2	1	None	1414017765.14
101	2	28	2	1	None	1414017765.18
101	2	28	2	1	None	1414017765.21
101	2	28	2	1	None	1414017765.24
101	2	28	2	1	None	1414017765.27
101	2	28	2	1	None	1414017765.31
101	2	28	2	1	None	1414017765.34
101	2	28	2	1	None	1414017765.38
101	2	28	2	1	None	1414017765.42
101	2	28	2	1	None	1414017765.45
101	2	28	2	1	None	1414017765.49
101	2	28	2	1	None	1414017765.53
101	2	28	2	1	None	1414017765.56
101	2	28	2	1	None	1414017765.6
101	2	28	2	1	None	1414017765.63
101	2	28	2	1	None	1414017765.66
101	2	28	2	1	None	1414017765.7
101	2	28	2	1	None	1414017765.73
101	2	28	2	1	None	1414017765.76
101	2	28	2	1	None	1414017765.8
101	2	28	2	1	None	1414017765.84
101	2	28	2	1	None	1414017765.87
101	2	28	2	1	None	1414017765.9
101	2	28	2	1	None	1414017765.94
101	2	28	2	1	None	1414017765.97
101	2	28	2	1	None	1414017766.01
101	2	28	2	1	None	1414017766.05
101	2	28	2	1	None	1414017766.08
101	2	28	2	1	None	1414017766.11
101	2	28	2	1	None	1414017766.14
101	2	28	2	1	None	1414017766.18
101	2	28	2	1	None	1414017766.21
101	2	28	2	1	None	1414017766.25
101	2	28	2	1	None	1414017766.28
101	2	28	2	1	None	1414017766.31
101	2	28	2	1	None	1414017766.35
101	2	28	2	1	None	1414017766.38
101	2	28	2	1	None	1414017766.42
101	2	28	2	1	None	1414017766.45
101	2	28	2	1	None	1414017766.48
101	2	28	2	1	None	1414017766.52
101	2	28	2	1	None	1414017766.55
101	2	28	2	1	None	1414017766.58
101	2	28	2	1	None	1414017766.62
101	2	28	2	1	None	1414017766.65
101	2	28	2	1	None	1414017766.69
101	2	28	2	1	None	1414017766.72
101	2	28	2	1	None	1414017766.76
101	2	28	2	1	None	1414017766.8
101	2	28	2	1	None	1414017766.84
101	2	28	2	1	None	1414017766.87
101	2	28	2	1	None	1414017766.9
101	2	28	2	1	None	1414017766.94
101	2	28	2	1	None	1414017766.97
101	2	28	2	1	None	1414017767
101	2	28	2	1	None	1414017767.04
101	2	28	2	1	None	1414017767.07
101	2	28	2	1	None	1414017767.11
101	2	28	2	1	None	1414017767.14
101	2	28	2	1	None	1414017767.18
101	2	28	2	1	None	1414017767.21
101	2	28	2	1	None	1414017767.25
101	2	28	2	1	None	1414017767.28
101	2	28	2	1	None	1414017767.32
101	2	28	2	1	None	1414017767.35
101	2	28	2	1	None	1414017767.39
101	2	28	2	1	None	1414017767.42
101	2	28	2	1	None	1414017767.46
101	2	28	2	1	None	1414017767.49
101	2	28	2	1	None	1414017767.53
101	2	28	2	1	None	1414017767.56
101	2	28	2	1	None	1414017767.6
101	2	28	2	1	None	1414017767.63
101	2	28	2	1	None	1414017767.66
101	2	28	2	1	None	1414017767.7
101	2	28	2	1	None	1414017767.73
101	2	28	2	1	None	1414017767.77
101	2	28	2	2	None	1414017767.8
101	2	28	2	2	None	1414017767.83
101	2	28	2	2	None	1414017767.87
101	2	28	2	2	None	1414017767.9
101	2	28	2	2	None	1414017767.94
101	2	28	2	2	None	1414017767.97
101	2	28	2	2	None	1414017768.01
101	2	28	2	2	None	1414017768.04
101	2	28	2	2	None	1414017768.07
101	2	28	2	2	None	1414017768.11
101	2	28	2	2	None	1414017768.15
101	2	28	2	2	None	1414017768.18
101	2	28	2	2	None	1414017768.22
101	2	28	2	2	None	1414017768.25
101	2	28	2	2	None	1414017768.29
101	2	28	2	2	None	1414017768.32
101	2	28	2	2	None	1414017768.35
101	2	28	2	2	None	1414017768.39
101	2	28	2	2	None	1414017768.43
101	2	28	2	2	None	1414017768.46
101	2	28	2	2	None	1414017768.49
101	2	28	2	2	None	1414017768.53
101	2	28	2	2	None	1414017768.56
101	2	28	2	2	None	1414017768.59
101	2	28	2	2	None	1414017768.63
101	2	28	2	2	None	1414017768.67
101	2	28	2	2	None	1414017768.7
101	2	28	2	2	None	1414017768.74
101	2	28	2	2	None	1414017768.77
101	2	28	2	2	None	1414017768.81
101	2	28	2	2	None	1414017768.85
101	2	28	2	2	None	1414017768.89
101	2	28	2	2	None	1414017768.92
101	2	28	2	2	None	1414017768.96
101	2	28	2	2	None	1414017768.99
101	2	28	2	2	None	1414017769.03
101	2	28	2	2	None	1414017769.07
101	2	28	2	2	None	1414017769.1
101	2	28	2	2	None	1414017769.14
101	2	28	2	2	None	1414017769.18
101	2	28	2	2	None	1414017769.21
101	2	28	2	2	None	1414017769.24
101	2	28	2	2	None	1414017769.28
101	2	28	2	2	None	1414017769.32
101	2	28	2	2	None	1414017769.35
101	2	28	2	2	None	1414017769.39
101	2	28	2	2	None	1414017769.43
101	2	28	2	2	None	1414017769.46
101	2	28	2	2	None	1414017769.5
101	2	28	2	2	None	1414017769.53
101	2	28	2	2	None	1414017769.57
101	2	28	2	2	None	1414017769.6
101	2	28	2	2	None	1414017769.64
101	2	28	2	2	None	1414017769.67
101	2	28	2	2	None	1414017769.71
101	2	28	2	2	None	1414017769.74
101	2	28	2	2	None	1414017769.78
101	2	28	2	2	None	1414017769.81
101	2	28	2	2	None	1414017769.85
101	2	28	2	2	None	1414017769.88
101	2	28	2	2	None	1414017769.92
101	2	28	2	2	None	1414017769.95
101	2	28	2	2	None	1414017769.98
101	2	28	2	2	None	1414017770.02
101	2	28	2	2	None	1414017770.06
101	2	28	2	2	None	1414017770.1
101	2	28	2	2	None	1414017770.14
101	2	28	2	2	None	1414017770.17
101	2	28	2	2	None	1414017770.21
101	2	28	2	2	None	1414017770.24
101	2	28	2	2	None	1414017770.28
101	2	28	2	2	None	1414017770.31
101	2	28	2	2	None	1414017770.35
101	2	28	2	2	None	1414017770.38
101	2	28	2	2	None	1414017770.42
101	2	28	2	2	None	1414017770.45
101	2	28	2	3	None	1414017770.49
101	2	28	2	3	None	1414017770.53
101	2	28	2	3	None	1414017770.56
101	2	28	2	3	None	1414017770.6
101	2	28	2	3	None	1414017770.63
101	2	28	2	3	None	1414017770.67
101	2	28	2	3	None	1414017770.71
101	2	28	2	3	None	1414017770.74
101	2	28	2	3	None	1414017770.78
101	2	28	2	3	None	1414017770.81
101	2	28	2	3	None	1414017770.84
101	2	28	2	3	None	1414017770.88
101	2	28	2	3	None	1414017770.91
101	2	28	2	3	None	1414017770.95
101	2	28	2	3	None	1414017770.98
101	2	28	2	3	None	1414017771.02
101	2	28	2	3	None	1414017771.06
101	2	28	2	3	None	1414017771.09
101	2	28	2	3	None	1414017771.13
101	2	28	2	3	None	1414017771.16
101	2	28	2	3	None	1414017771.2
101	2	28	2	3	None	1414017771.23
101	2	28	2	3	None	1414017771.27
101	2	28	2	3	None	1414017771.3
101	2	28	2	3	None	1414017771.34
101	2	28	2	3	None	1414017771.37
101	2	28	2	3	None	1414017771.4
101	2	28	2	3	None	1414017771.44
101	2	28	2	3	None	1414017771.47
101	2	28	2	3	None	1414017771.51
101	2	28	2	3	None	1414017771.54
101	2	28	2	3	None	1414017771.58
101	2	28	2	3	None	1414017771.61
101	2	28	2	3	None	1414017771.65
101	2	28	2	3	None	1414017771.68
101	2	28	2	3	None	1414017771.72
101	2	28	2	3	None	1414017771.76
101	2	28	2	3	None	1414017771.79
101	2	28	2	3	None	1414017771.83
101	2	28	2	3	None	1414017771.86
101	2	28	2	3	None	1414017771.9
101	2	28	2	3	None	1414017771.93
101	2	28	2	3	None	1414017771.97
101	2	28	2	3	None	1414017772
101	2	28	2	3	None	1414017772.04
101	2	28	2	3	None	1414017772.07
101	2	28	2	3	None	1414017772.11
101	2	28	2	3	None	1414017772.14
101	2	28	2	3	None	1414017772.18
101	2	28	2	3	None	1414017772.21
101	2	28	2	3	None	1414017772.25
101	2	28	2	3	None	1414017772.29
101	2	28	2	3	None	1414017772.33
101	2	28	2	3	None	1414017772.36
101	2	28	2	3	None	1414017772.4
101	2	28	2	3	None	1414017772.44
101	2	28	2	3	None	1414017772.47
101	2	28	2	3	None	1414017772.51
101	2	28	2	3	None	1414017772.55
101	2	28	2	3	None	1414017772.58
101	2	28	2	3	None	1414017772.62
101	2	28	2	3	None	1414017772.65
101	2	28	2	3	None	1414017772.69
101	2	28	2	3	None	1414017772.72
101	2	28	2	3	None	1414017772.76
101	2	28	2	3	None	1414017772.79
101	2	28	2	3	None	1414017772.83
101	2	28	2	3	None	1414017772.86
101	2	28	3	0	None	1414017772.9
101	2	28	3	0	None	1414017772.93
101	2	28	3	0	None	1414017772.97
101	2	28	3	0	None	1414017773.01
101	2	28	3	0	None	1414017773.04
101	2	28	3	0	None	1414017773.07
101	2	28	3	0	None	1414017773.11
101	2	28	3	0	None	1414017773.15
101	2	28	3	0	None	1414017773.19
101	2	28	3	0	None	1414017773.22
101	2	28	3	0	None	1414017773.26
101	2	28	3	0	None	1414017773.3
101	2	28	3	0	None	1414017773.35
101	2	28	3	0	None	1414017773.41
101	2	28	3	0	None	1414017773.45
101	2	28	3	0	None	1414017773.48
101	2	28	3	0	None	1414017773.52
101	2	28	3	0	None	1414017773.56
101	2	28	3	0	None	1414017773.6
101	2	28	3	0	None	1414017773.64
101	2	28	3	0	None	1414017773.68
101	2	28	3	0	None	1414017773.71
101	2	28	3	0	None	1414017773.76
101	2	28	3	0	None	1414017773.8
101	2	28	3	0	None	1414017773.84
101	2	28	3	0	None	1414017773.88
101	2	28	3	0	None	1414017773.93
101	2	28	3	0	None	1414017773.96
101	2	28	3	0	None	1414017774.01
101	2	28	3	0	None	1414017774.04
101	2	28	3	0	None	1414017774.08
101	2	28	3	0	None	1414017774.12
101	2	28	3	0	Right	1414017774.17
101	2	28	3	0	Right	1414017774.21
101	2	28	3	0	Right	1414017774.24
101	2	28	3	0	Right	1414017774.28
101	2	28	3	0	Right	1414017774.32
101	2	28	3	0	Right	1414017774.36
101	2	28	3	0	Right	1414017774.39
101	2	28	3	0	Right	1414017774.43
101	2	28	3	0	Right	1414017774.47
101	2	28	3	0	Right	1414017774.51
101	2	28	3	0	Right	1414017774.55
101	2	28	3	0	Right	1414017774.59
101	2	28	3	0	Right	1414017774.63
101	2	28	3	0	Right	1414017774.66
101	2	28	3	0	Right	1414017774.7
101	2	28	3	0	Right	1414017774.74
101	2	28	3	0	Right	1414017774.77
101	2	28	3	0	Right	1414017774.81
101	2	28	3	0	Right	1414017774.85
101	2	28	3	0	Right	1414017774.89
101	2	28	3	0	Right	1414017774.93
101	2	28	3	0	Right	1414017774.96
101	2	28	3	0	Right	1414017775
101	2	28	3	0	Right	1414017775.04
101	2	28	3	0	Right	1414017775.08
101	2	28	3	0	Right	1414017775.12
101	2	28	3	0	Right	1414017775.16
101	2	28	3	0	Right	1414017775.19
101	2	28	3	0	Right	1414017775.23
101	2	28	3	0	Right	1414017775.27
101	2	28	3	0	Right	1414017775.31
101	2	28	3	0	Right	1414017775.35
101	2	28	3	0	Right	1414017775.39
101	2	29	1	0	None	1414017775.43
101	2	29	1	0	None	1414017775.47
101	2	29	1	0	None	1414017775.5
101	2	29	1	0	None	1414017775.54
101	2	29	1	0	None	1414017775.58
101	2	29	1	0	None	1414017775.62
101	2	29	1	0	None	1414017775.65
101	2	29	1	0	None	1414017775.69
101	2	29	1	0	None	1414017775.73
101	2	29	1	0	None	1414017775.77
101	2	29	1	0	None	1414017775.81
101	2	29	1	0	None	1414017775.85
101	2	29	1	0	None	1414017775.89
101	2	29	1	0	None	1414017775.93
101	2	29	1	0	None	1414017775.96
101	2	29	1	0	None	1414017776.01
101	2	29	1	0	None	1414017776.04
101	2	29	1	0	None	1414017776.08
101	2	29	1	0	None	1414017776.12
101	2	29	1	0	None	1414017776.16
101	2	29	1	0	None	1414017776.2
101	2	29	1	0	None	1414017776.25
101	2	29	1	0	None	1414017776.29
101	2	29	1	0	None	1414017776.33
101	2	29	1	0	None	1414017776.37
101	2	29	1	0	None	1414017776.41
101	2	29	1	0	None	1414017776.45
101	2	29	1	0	None	1414017776.49
101	2	29	1	0	None	1414017776.52
101	2	29	1	0	None	1414017776.56
101	2	29	1	0	None	1414017776.6
101	2	29	1	0	None	1414017776.64
101	2	29	1	0	None	1414017776.71
101	2	29	1	0	None	1414017776.75
101	2	29	1	0	None	1414017776.78
101	2	29	1	0	None	1414017776.82
101	2	29	1	0	None	1414017776.86
101	2	29	1	0	None	1414017776.9
101	2	29	1	0	None	1414017776.94
101	2	29	1	0	None	1414017776.98
101	2	29	1	0	None	1414017777.02
101	2	29	1	0	None	1414017777.06
101	2	29	1	0	None	1414017777.1
101	2	29	1	0	None	1414017777.13
101	2	29	1	0	None	1414017777.17
101	2	29	1	0	None	1414017777.21
101	2	29	1	0	None	1414017777.25
101	2	29	1	0	None	1414017777.29
101	2	29	1	0	None	1414017777.33
101	2	29	1	0	None	1414017777.37
101	2	29	1	0	None	1414017777.41
101	2	29	1	0	None	1414017777.45
101	2	29	1	0	None	1414017777.49
101	2	29	1	0	None	1414017777.52
101	2	29	1	0	None	1414017777.56
101	2	29	1	0	None	1414017777.6
101	2	29	1	0	None	1414017777.64
101	2	29	1	0	None	1414017777.68
101	2	29	1	0	None	1414017777.72
101	2	29	1	0	None	1414017777.76
101	2	29	1	0	None	1414017777.8
101	2	29	1	0	None	1414017777.84
101	2	29	1	0	None	1414017777.88
101	2	29	1	0	None	1414017777.92
101	2	29	1	0	None	1414017777.96
101	2	29	1	0	None	1414017778
101	2	29	1	0	None	1414017778.03
101	2	29	1	0	None	1414017778.07
101	2	29	1	0	None	1414017778.11
101	2	29	1	0	None	1414017778.15
101	2	29	1	0	None	1414017778.2
101	2	29	2	1	None	1414017778.23
101	2	29	2	1	None	1414017778.27
101	2	29	2	1	None	1414017778.31
101	2	29	2	1	None	1414017778.35
101	2	29	2	1	None	1414017778.39
101	2	29	2	1	None	1414017778.44
101	2	29	2	1	None	1414017778.48
101	2	29	2	1	None	1414017778.52
101	2	29	2	1	None	1414017778.56
101	2	29	2	1	None	1414017778.59
101	2	29	2	1	None	1414017778.63
101	2	29	2	1	None	1414017778.67
101	2	29	2	1	None	1414017778.71
101	2	29	2	1	None	1414017778.75
101	2	29	2	1	None	1414017778.79
101	2	29	2	1	None	1414017778.83
101	2	29	2	1	None	1414017778.87
101	2	29	2	1	None	1414017778.91
101	2	29	2	1	None	1414017778.94
101	2	29	2	1	None	1414017778.98
101	2	29	2	1	None	1414017779.03
101	2	29	2	1	None	1414017779.07
101	2	29	2	1	None	1414017779.11
101	2	29	2	1	None	1414017779.15
101	2	29	2	1	None	1414017779.19
101	2	29	2	1	None	1414017779.22
101	2	29	2	1	None	1414017779.26
101	2	29	2	1	None	1414017779.3
101	2	29	2	1	None	1414017779.34
101	2	29	2	1	None	1414017779.38
101	2	29	2	1	None	1414017779.42
101	2	29	2	1	None	1414017779.46
101	2	29	2	1	None	1414017779.5
101	2	29	2	1	None	1414017779.53
101	2	29	2	1	None	1414017779.57
101	2	29	2	1	None	1414017779.61
101	2	29	2	1	None	1414017779.65
101	2	29	2	1	None	1414017779.69
101	2	29	2	1	None	1414017779.73
101	2	29	2	1	None	1414017779.77
101	2	29	2	1	None	1414017779.81
101	2	29	2	1	None	1414017779.85
101	2	29	2	1	None	1414017779.89
101	2	29	2	1	None	1414017779.93
101	2	29	2	1	None	1414017779.97
101	2	29	2	1	None	1414017780.01
101	2	29	2	1	None	1414017780.05
101	2	29	2	1	None	1414017780.09
101	2	29	2	1	None	1414017780.13
101	2	29	2	1	None	1414017780.17
101	2	29	2	1	None	1414017780.21
101	2	29	2	1	None	1414017780.25
101	2	29	2	1	None	1414017780.29
101	2	29	2	1	None	1414017780.33
101	2	29	2	1	None	1414017780.37
101	2	29	2	1	None	1414017780.41
101	2	29	2	1	None	1414017780.45
101	2	29	2	1	None	1414017780.49
101	2	29	2	1	None	1414017780.54
101	2	29	2	1	None	1414017780.58
101	2	29	2	1	None	1414017780.62
101	2	29	2	1	None	1414017780.66
101	2	29	2	1	None	1414017780.71
101	2	29	2	1	None	1414017780.75
101	2	29	2	1	None	1414017780.79
101	2	29	2	1	None	1414017780.83
101	2	29	2	2	None	1414017780.87
101	2	29	2	2	None	1414017780.91
101	2	29	2	2	None	1414017780.96
101	2	29	2	2	None	1414017781
101	2	29	2	2	None	1414017781.04
101	2	29	2	2	None	1414017781.08
101	2	29	2	2	None	1414017781.12
101	2	29	2	2	None	1414017781.16
101	2	29	2	2	None	1414017781.2
101	2	29	2	2	None	1414017781.24
101	2	29	2	2	None	1414017781.29
101	2	29	2	2	None	1414017781.33
101	2	29	2	2	None	1414017781.37
101	2	29	2	2	None	1414017781.41
101	2	29	2	2	None	1414017781.45
101	2	29	2	2	None	1414017781.49
101	2	29	2	2	None	1414017781.53
101	2	29	2	2	None	1414017781.57
101	2	29	2	2	None	1414017781.61
101	2	29	2	2	None	1414017781.65
101	2	29	2	2	None	1414017781.69
101	2	29	2	2	None	1414017781.72
101	2	29	2	2	None	1414017781.76
101	2	29	2	2	None	1414017781.8
101	2	29	2	2	None	1414017781.85
101	2	29	2	2	None	1414017781.88
101	2	29	2	2	None	1414017781.93
101	2	29	2	2	None	1414017781.97
101	2	29	2	2	None	1414017782.01
101	2	29	2	3	None	1414017782.05
101	2	29	2	3	None	1414017782.09
101	2	29	2	3	None	1414017782.12
101	2	29	2	3	None	1414017782.16
101	2	29	2	3	None	1414017782.2
101	2	29	2	3	None	1414017782.25
101	2	29	2	3	None	1414017782.29
101	2	29	2	3	None	1414017782.33
101	2	29	2	3	None	1414017782.37
101	2	29	2	3	None	1414017782.41
101	2	29	2	3	None	1414017782.45
101	2	29	2	3	None	1414017782.49
101	2	29	2	3	None	1414017782.53
101	2	29	2	3	None	1414017782.57
101	2	29	2	3	None	1414017782.61
101	2	29	2	3	None	1414017782.65
101	2	29	2	3	None	1414017782.69
101	2	29	2	3	None	1414017782.73
101	2	29	2	3	None	1414017782.77
101	2	29	2	3	None	1414017782.82
101	2	29	2	3	None	1414017782.85
101	2	29	2	3	None	1414017782.89
101	2	29	2	3	None	1414017782.93
101	2	29	2	3	None	1414017782.97
101	2	29	2	3	None	1414017783.01
101	2	29	2	3	None	1414017783.05
101	2	29	2	3	None	1414017783.09
101	2	29	2	3	None	1414017783.14
101	2	29	2	3	None	1414017783.17
101	2	29	2	3	None	1414017783.21
101	2	29	2	3	None	1414017783.27
101	2	29	2	3	None	1414017783.31
101	2	29	2	3	None	1414017783.35
101	2	29	2	3	None	1414017783.38
101	2	29	2	3	None	1414017783.42
101	2	29	2	3	None	1414017783.47
101	2	29	2	3	None	1414017783.51
101	2	29	2	3	None	1414017783.55
101	2	29	2	3	None	1414017783.59
101	2	29	2	3	None	1414017783.63
101	2	29	2	3	None	1414017783.67
101	2	29	2	3	None	1414017783.71
101	2	29	2	3	None	1414017783.76
101	2	29	2	3	None	1414017783.8
101	2	29	2	3	None	1414017783.84
101	2	29	2	3	None	1414017783.88
101	2	29	2	3	None	1414017783.92
101	2	29	2	3	None	1414017783.96
101	2	29	2	3	None	1414017784
101	2	29	2	3	None	1414017784.05
101	2	29	2	3	None	1414017784.09
101	2	29	2	3	None	1414017784.13
101	2	29	2	3	None	1414017784.17
101	2	29	2	3	None	1414017784.21
101	2	29	2	3	None	1414017784.25
101	2	29	2	3	None	1414017784.29
101	2	29	2	3	None	1414017784.33
101	2	29	2	3	None	1414017784.37
101	2	29	2	3	None	1414017784.41
101	2	29	2	3	None	1414017784.45
101	2	29	2	3	None	1414017784.49
101	2	29	2	3	None	1414017784.53
101	2	29	2	3	None	1414017784.57
101	2	29	2	3	None	1414017784.61
101	2	29	2	3	None	1414017784.65
101	2	29	2	3	None	1414017784.69
101	2	29	2	3	None	1414017784.73
101	2	29	2	3	None	1414017784.77
101	2	29	3	0	None	1414017784.81
101	2	29	3	0	None	1414017784.85
101	2	29	3	0	None	1414017784.89
101	2	29	3	0	None	1414017784.93
101	2	29	3	0	None	1414017784.97
101	2	29	3	0	None	1414017785.01
101	2	29	3	0	None	1414017785.05
101	2	29	3	0	None	1414017785.1
101	2	29	3	0	None	1414017785.13
101	2	29	3	0	None	1414017785.17
101	2	29	3	0	None	1414017785.21
101	2	29	3	0	None	1414017785.26
101	2	29	3	0	None	1414017785.29
101	2	29	3	0	None	1414017785.33
101	2	29	3	0	None	1414017785.37
101	2	29	3	0	None	1414017785.42
101	2	29	3	0	None	1414017785.46
101	2	29	3	0	None	1414017785.49
101	2	29	3	0	None	1414017785.53
101	2	29	3	0	None	1414017785.57
101	2	29	3	0	None	1414017785.62
101	2	29	3	0	None	1414017785.66
101	2	29	3	0	None	1414017785.7
101	2	29	3	0	None	1414017785.74
101	2	29	3	0	None	1414017785.78
101	2	29	3	0	None	1414017785.82
101	2	29	3	0	None	1414017785.86
101	2	29	3	0	None	1414017785.9
101	2	29	3	0	None	1414017785.94
101	2	29	3	0	None	1414017785.98
101	2	29	3	0	None	1414017786.02
101	2	29	3	0	None	1414017786.06
101	2	29	3	0	None	1414017786.11
101	2	29	3	0	None	1414017786.15
101	2	29	3	0	None	1414017786.19
101	2	29	3	0	None	1414017786.23
101	2	29	3	0	None	1414017786.27
101	2	29	3	0	None	1414017786.31
101	2	29	3	0	None	1414017786.35
101	2	29	3	0	None	1414017786.39
101	2	29	3	0	None	1414017786.44
101	2	29	3	0	None	1414017786.47
101	2	29	3	0	None	1414017786.54
101	2	29	3	0	None	1414017786.58
101	2	29	3	0	None	1414017786.62
101	2	29	3	0	None	1414017786.66
101	2	29	3	0	None	1414017786.7
101	2	29	3	0	None	1414017786.74
101	2	29	3	0	None	1414017786.78
101	2	29	3	0	None	1414017786.82
101	2	29	3	0	None	1414017786.86
101	2	29	3	0	None	1414017786.9
101	2	29	3	0	None	1414017786.94
101	2	29	3	0	None	1414017786.98
101	2	29	3	0	None	1414017787.02
101	2	29	3	0	None	1414017787.07
101	2	29	3	0	None	1414017787.11
101	2	29	3	0	None	1414017787.15
101	2	29	3	0	None	1414017787.2
101	2	29	3	0	None	1414017787.23
101	2	29	3	0	None	1414017787.27
101	2	29	3	0	None	1414017787.33
101	2	29	3	0	Left	1414017787.39
101	2	29	3	0	Left	1414017787.58
101	2	29	3	0	Left	1414017787.76
101	2	29	3	0	Left	1414017787.95
101	2	29	3	0	Left	1414017788.13
101	2	29	3	0	Left	1414017788.31
101	2	30	1	0	None	1414017788.5
101	2	30	1	0	None	1414017788.68
101	2	30	1	0	None	1414017788.87
101	2	30	1	0	None	1414017789.06
101	2	30	1	0	None	1414017789.24
101	2	30	1	0	None	1414017789.42
101	2	30	1	0	None	1414017789.61
101	2	30	1	0	None	1414017789.79
101	2	30	1	0	None	1414017789.97
101	2	30	1	0	None	1414017790.15
101	2	30	1	0	None	1414017790.33
101	2	30	1	0	None	1414017790.52
101	2	30	1	0	None	1414017790.7
101	2	30	1	0	None	1414017790.88
101	2	30	1	0	None	1414017791.07
101	2	30	2	1	None	1414017791.25
101	2	30	2	1	None	1414017791.43
101	2	30	2	1	None	1414017791.62
101	2	30	2	1	None	1414017791.8
101	2	30	2	1	None	1414017791.98
101	2	30	2	1	None	1414017792.17
101	2	30	2	1	None	1414017792.35
101	2	30	2	1	None	1414017792.54
