FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
103	426	640	226	157	186	186	266.829	206.619	285.556	204.655	303.795	208.182	338.828	209.293	359.263	207.83	375.819	210.077	319.786	252.224	-2.10657	14.2134	-0.685073	-0.98963	-1.1496	-0.755247	-1.87214	-1.27014	-0.35996	-1.74876	0.984426	-0.328856	-0.557985	-0.82698	-0.665312	-1.22029	-0.815026	-1.17041	-0.612468	-1.04049	-0.816199	-2.04543	0.288537	-1.25327	0.151874	0.205673	-0.067217	0.397338	-0.688966	0.559468	0.678154	-0.651997	-0.167145	-1.07451
104	426	640	226	157	188	188	266.433	207.025	285.155	205.362	303.659	208.281	338.935	209.1	358.756	208.733	376.18	209.572	320.443	252.535	-1.96798	13.8752	-0.703422	-1.08797	-1.0556	-0.859453	-1.71877	-1.13802	-0.52063	-1.69622	0.814242	-0.47508	-0.464705	-0.92258	-0.910863	-1.20196	-0.819103	-1.23241	-0.572726	-1.02169	-0.852408	-2.03471	0.106625	-1.11901	0.0154579	0.079455	0.0408687	0.462911	-0.803687	0.615099	0.676553	-0.661947	-0.201827	-1.20741
105	426	640	226	158	187	187	266.181	207.168	285.525	204.582	303.203	208.525	338.287	209.44	358.492	208.097	375.329	210.017	319.738	253.107	-2.57945	14.3606	-0.74997	-0.971251	-1.06114	-0.823122	-1.78312	-1.07369	-0.408743	-1.69275	1.00626	-0.39757	-0.52976	-0.775824	-0.71071	-1.21186	-0.822369	-1.27344	-0.556381	-1.06654	-1.00586	-1.95163	0.243166	-1.19042	0.0504821	0.0915011	-0.0319111	0.305327	-0.730474	0.557944	0.614243	-0.641425	-0.233907	-1.15601
106	426	640	225	158	187	187	266.259	207.292	285.181	206.574	303.362	208.697	338.523	209.657	359.218	207.608	375.647	210.28	319.931	252.331	-2.30316	14.498	-0.664221	-1.07772	-0.995357	-0.781566	-1.67352	-1.15006	-0.45632	-1.78255	1.00482	-0.479818	-0.441815	-0.92399	-0.694423	-1.20107	-0.796961	-1.24175	-0.461262	-1.00586	-0.729881	-2.04011	0.173225	-1.32079	0.0749871	0.131136	0.0286852	0.414179	-0.69531	0.578796	0.6673	-0.635404	-0.143797	-1.07812
107	426	640	226	157	188	188	266.135	207.306	285.976	205.023	303.353	208.474	338.619	209.21	359.234	208.696	375.853	209.594	320.144	253.235	-2.67269	14.4082	-1.09713	-0.887874	-1.06732	-0.767349	-1.65755	-1.15078	-0.592878	-1.70323	0.936322	-0.401284	-0.465892	-0.962247	-0.779479	-1.19715	-0.813252	-1.25367	-0.514256	-1.01231	-0.75602	-1.68664	0.116179	-1.23928	-0.167461	0.108977	0.0218276	0.32433	-0.704585	0.55325	0.539906	-0.660435	-0.24552	-1.44386
108	426	640	226	158	186	186	267.191	206.971	285.839	204.818	304.144	208.466	339.163	209.513	359.196	209.067	376.139	210.229	320.458	253.125	-2.67038	14.4149	-1.67427	-1.02792	-1.05014	-0.807642	-1.90667	-1.05252	-0.484348	-1.70335	0.964823	-0.354117	-0.622192	-1.05332	-0.581625	-1.18895	-0.808758	-1.19006	-0.538328	-1.02868	-0.798743	-1.82733	0.220421	-1.29472	-0.0200063	0.063755	0.0402144	0.313555	-0.736506	0.620766	0.614232	-0.645418	-0.176072	-1.12415
109	426	640	227	158	186	186	266.782	207.492	285.421	205.707	303.604	208.729	338.496	209.533	359.357	208.239	375.335	209.994	320.407	253.062	-3.10507	14.9145	-1.12689	-0.92897	-1.15656	-0.764225	-1.86277	-0.999454	-0.376152	-1.63926	1.04187	-0.292144	-0.604656	-0.735052	-0.724329	-1.19327	-0.812469	-1.16863	-0.493304	-1.01191	-0.767697	-1.92066	0.076986	-1.18897	-0.0372939	0.0832067	0.0735904	0.397737	-0.708127	0.588365	0.600505	-0.58846	-0.181829	-1.07385
110	426	640	225	157	188	188	266.179	207.253	285.201	205.882	303.43	208.471	338.727	209.252	359.577	207.918	375.995	209.685	319.683	253.106	-2.71665	15.0858	-0.987488	-0.89835	-1.06639	-0.740977	-1.68234	-1.11145	-0.4691	-1.71063	0.902987	-0.256318	-0.496591	-0.989729	-0.768996	-1.18275	-0.800549	-1.23604	-0.558211	-1.02204	-0.64149	-1.62834	0.103263	-1.43436	-0.127652	0.198103	0.0239239	0.314863	-0.641037	0.560521	0.542824	-0.641301	-0.215487	-1.13677
111	426	640	226	158	186	186	266.708	207.275	285.16	205.339	303.573	208.678	338.508	209.639	359.007	207.727	375.394	210.265	319.654	252.953	-2.75445	14.9466	-1.28202	-1.13864	-1.01335	-0.801761	-1.8715	-1.12782	-0.220755	-1.72233	0.943292	-0.315771	-0.560645	-0.779477	-0.697084	-1.17827	-0.792832	-1.12482	-0.445166	-1.00467	-0.710292	-1.89525	0.147066	-1.15991	0.0566721	0.164935	-0.00125435	0.362929	-0.725959	0.602177	0.642659	-0.663309	-0.174856	-1.02578
112	426	640	225	158	187	187	266.349	207.328	285.492	204.965	303.376	208.864	338.466	209.949	358.341	208.355	375.517	210.704	319.359	253.649	-2.65176	14.789	-1.0615	-1.05271	-1.06622	-0.839981	-1.69932	-1.14093	-0.409172	-1.74462	0.966646	-0.480516	-0.445221	-0.892961	-0.550659	-1.16597	-0.789518	-1.21871	-0.558263	-1.06111	-0.912288	-1.85651	0.323596	-1.23427	0.0573345	0.45693	0.114787	0.37927	-0.768695	0.567632	0.651099	-0.662102	-0.173215	-1.1333
113	426	640	226	158	186	186	266.434	207.153	284.987	205.839	303.276	208.528	338.189	209.464	358.919	208.705	375.052	210.063	319.406	251.936	-2.317	14.6331	-0.756674	-1.01944	-1.12456	-0.758778	-1.82362	-1.14582	-0.409861	-1.70604	1.08731	-0.451855	-0.535906	-0.93254	-0.645843	-1.20959	-0.79721	-1.21098	-0.555841	-0.992686	-0.735097	-2.23433	0.134005	-1.32407	0.109934	0.0475352	-0.121114	0.230118	-0.632288	0.525438	0.668679	-0.605878	-0.0388538	-0.909277
114	426	640	225	157	189	189	265.803	207.211	284.853	205.913	303.34	208.585	338.91	209.513	359.468	207.513	376.467	210.097	319.904	253.613	-3.41445	15.4509	-0.644406	-0.982712	-1.06696	-0.920132	-1.30448	-1.19362	-0.621755	-1.85141	0.964292	-0.742495	-0.150925	-1.06083	-0.614636	-1.18424	-0.817015	-1.26339	-0.522817	-1.0782	-0.947066	-1.66839	0.137989	-1.22819	-0.0524579	0.15476	0.140492	0.310586	-0.667221	0.58651	0.598168	-0.667397	-0.256727	-1.17264
115	426	640	226	157	187	187	266.364	206.609	285.01	205.393	303.453	207.999	338.601	208.945	359.521	207.716	375.711	209.554	320.161	252.398	-2.60069	14.609	-0.348478	-0.891829	-1.11578	-0.7599	-1.72419	-1.10447	-0.480103	-1.59569	1.02913	-0.437783	-0.496065	-1.03215	-0.666152	-1.21438	-0.818278	-1.25286	-0.736096	-1.01374	-0.687114	-1.85979	0.106084	-1.50814	-0.00565434	0.117812	-0.00287082	0.445137	-0.676707	0.612691	0.66481	-0.624768	-0.0765313	-1.17398
116	426	640	226	158	186	186	266.435	207.478	284.617	206.267	303.372	208.531	338.371	209.159	359.388	208.389	375.322	209.434	319.594	252.335	-2.55121	14.9167	-0.974418	-0.823244	-1.14408	-0.680641	-1.75171	-1.10932	-0.417503	-1.60253	1.03232	-0.265394	-0.540611	-0.942495	-0.762492	-1.21046	-0.806087	-1.21589	-0.568168	-1.02994	-0.663855	-2.03738	0.222593	-1.2455	-0.0170931	-0.0643543	-0.120616	0.293971	-0.654948	0.545436	0.657926	-0.585761	-0.0605324	-1.05216
117	426	640	225	157	187	187	266.246	207.186	285.131	205.759	303.408	208.537	338.623	209.447	359.536	208.157	375.805	210.017	319.672	252.852	-2.56832	14.3559	-0.823035	-1.10338	-1.02608	-0.836008	-1.65094	-1.12826	-0.458576	-1.67578	0.973275	-0.596815	-0.402474	-0.978483	-0.698728	-1.19467	-0.808047	-1.23764	-0.566976	-1.05405	-0.908139	-1.81051	0.164396	-1.45251	-0.0326366	0.127665	0.00641243	0.375295	-0.731196	0.576723	0.657967	-0.646014	-0.142844	-1.19356
118	426	640	226	158	188	188	266.509	207.681	286.177	205.158	303.72	208.956	338.981	209.793	359.316	207.78	376.21	210.284	319.987	253.398	-3.18141	15.2908	-0.800668	-1.27127	-0.891679	-0.920613	-1.56977	-1.1754	-0.409839	-1.82607	0.918296	-0.683811	-0.311131	-0.797413	-0.757947	-1.15645	-0.794568	-1.21932	-0.587299	-1.06542	-0.899921	-1.76082	0.16439	-1.36731	-0.0330024	0.298705	0.188413	0.396953	-0.746795	0.638192	0.634691	-0.644508	-0.166694	-1.11225
119	426	640	226	158	187	187	266.067	207.462	284.878	206.078	303.064	208.592	338.122	209.294	359.465	209.176	375.135	209.644	319.35	252.842	-2.88872	15.0972	-1.33748	-0.948513	-1.07358	-0.551399	-1.7472	-1.14571	-0.496303	-1.66077	1.0337	-0.244128	-0.551596	-0.904623	-0.800757	-1.20652	-0.812761	-1.24308	-0.590309	-1.01504	-0.826666	-1.95151	0.125272	-1.24702	-0.0357824	0.022995	-0.081234	0.307341	-0.696718	0.535429	0.599203	-0.626877	-0.153418	-1.10619
120	426	640	227	157	186	186	266.576	207.332	284.599	206.001	303.383	208.277	338.257	208.806	359.047	208.755	375.075	208.977	319.643	251.168	-2.82399	15.2019	-1.51895	-0.838827	-1.15026	-0.787339	-1.82734	-1.17777	-0.40706	-1.5172	1.06299	-0.458626	-0.537418	-0.913245	-1.03946	-1.23544	-0.810436	-1.21666	-0.659219	-0.904756	-0.29427	-2.20974	0.0628925	-1.17849	-0.0422225	0.00247396	-0.0793059	0.216259	-0.657397	0.496431	0.699006	-0.608256	-0.0517335	-0.840249
121	426	640	225	157	187	187	266.417	206.363	285.384	204.91	303.565	207.998	338.77	209.176	358.402	206.718	375.943	210.028	320.31	252.641	-1.7189	13.9993	-0.577451	-0.917822	-1.10698	-0.687843	-1.87118	-0.780003	-0.759895	-1.45333	0.703566	-0.116517	-0.710095	-1.14942	-0.61176	-1.18637	-0.808092	-1.28404	-0.327442	-1.04331	-0.805889	-1.92571	0.19805	-1.17529	-0.00189328	0.145416	-0.0152014	0.187994	-0.716839	0.582201	0.586721	-0.683538	-0.227582	-1.27015
122	426	640	225	156	189	189	265.556	206.651	285.616	204.852	303.016	207.788	338.511	208.491	358.443	206.23	375.987	208.839	319.47	252.384	-1.69226	13.7916	-0.629145	-0.695164	-1.10993	-0.661428	-1.85988	-1.11009	-0.69081	-1.55846	0.642493	0.0744591	-0.687056	-0.864162	-0.729116	-1.21776	-0.822675	-1.34339	-0.44129	-1.02368	-0.726375	-1.70924	0.360773	-1.13172	-0.105176	0.196488	-0.0596222	0.186041	-0.696814	0.469365	0.491107	-0.641314	-0.28198	-1.22067
123	426	640	225	156	188	188	265.84	206.515	285.428	204.942	303.178	207.865	338.56	208.77	358.667	206.385	375.918	209.333	319.77	252.734	-1.64185	13.6982	-0.81729	-0.853797	-1.09726	-0.617023	-1.87199	-0.883731	-0.762356	-1.5146	0.686631	0.0117651	-0.722636	-0.885941	-0.74878	-1.21491	-0.825157	-1.30344	-0.399293	-1.01393	-0.744091	-1.82671	0.257449	-1.13213	-0.0198449	0.149572	-0.00486542	0.106781	-0.745498	0.558006	0.4977	-0.659162	-0.24616	-1.31046
124	426	640	224	156	188	188	265.214	205.803	283.704	203.585	302.553	207.048	337.936	207.855	357.881	206.172	375.294	208.314	319.67	252.22	-0.562241	13.7793	-0.462295	-0.364479	-1.23701	-0.753533	-1.90537	-0.847865	-0.753618	-1.22236	0.770389	0.00811969	-0.756271	-0.90915	-1.06263	-1.21925	-0.824215	-1.43548	-0.352258	-0.984835	-0.528063	-1.82622	0.404192	-1.23578	-0.179565	0.0367073	-0.16854	0.339375	-0.70773	0.419135	0.467624	-0.617883	-0.249318	-1.29705
125	426	640	224	155	189	189	265.248	205.461	284.311	202.969	302.806	206.725	338.396	207.549	357.696	205.43	375.971	208.023	319.34	251.866	-0.575159	13.7374	-0.0714912	-0.51729	-1.20868	-0.670237	-1.99561	-0.859753	-0.844663	-1.35694	0.702188	0.117531	-0.82859	-0.903859	-1.134	-1.21876	-0.823325	-1.45436	-0.298414	-1.04451	-0.787894	-1.70871	0.427015	-1.4633	-0.22546	0.0358632	-0.133919	0.326687	-0.641807	0.426775	0.528421	-0.608427	-0.292435	-1.3753
126	426	640	224	155	189	189	264.917	205.86	283.478	202.863	302.468	207.072	338.051	207.846	357.29	205.237	375.619	208.268	319.678	253.057	-0.46736	13.553	-0.271132	-0.415706	-1.22075	-0.768808	-2.10885	-0.751661	-0.783136	-1.14941	0.513533	0.26412	-0.911713	-1.04356	-0.988099	-1.20593	-0.81802	-1.45019	-0.17965	-1.04054	-0.807105	-1.54738	0.28561	-0.870719	-0.337933	0.105259	-0.17963	0.312532	-0.690362	0.375744	0.36852	-0.657189	-0.340584	-1.4525
127	426	640	225	155	188	188	265.685	205.337	284.075	203.004	303.037	206.697	338.433	207.613	358.012	205.305	375.805	208.187	319.597	251.461	-0.92906	14.2284	-0.617894	-0.564124	-1.29593	-0.966894	-1.76352	-0.782608	-0.863473	-1.38438	0.883075	-0.454453	-0.599329	-0.919609	-1.17522	-1.2261	-0.825661	-1.43282	-0.196938	-1.00993	-0.667708	-2.0199	0.447017	-1.37756	-0.204617	0.03393	-0.16643	0.291801	-0.61906	0.438194	0.561944	-0.617549	-0.193085	-1.33128
128	426	640	224	156	189	189	265.129	206.413	283.45	203.001	302.565	207.474	338.038	208.107	356.421	205.683	375.489	208.38	320.114	253.083	-0.743468	13.7264	-0.586165	-0.366648	-1.24165	-0.81185	-1.92303	-0.663917	-0.80828	-1.11554	0.378751	0.293661	-0.821398	-1.11894	-0.936444	-1.20818	-0.824849	-1.42838	-0.182427	-0.997404	-0.663284	-1.59817	0.307553	-0.879739	-0.318806	0.0116605	-0.217582	0.166227	-0.710635	0.362403	0.370501	-0.686451	-0.316069	-1.37893
129	426	640	223	155	192	192	264.772	206.058	282.934	202.993	302.815	207.106	338.862	207.721	357.465	205.235	376.919	207.968	320.555	253.363	-0.808589	13.6749	-0.66587	-0.433949	-1.26367	-0.865958	-1.67188	-0.802994	-1.03272	-1.29067	0.0190256	0.302561	-0.661942	-1.0359	-0.567554	-1.23992	-0.830625	-1.36799	-0.344541	-1.04267	-0.820342	-1.33757	0.338294	-0.771668	-0.398326	0.123166	-0.0503997	0.059912	-0.620674	0.409998	0.402902	-0.699539	-0.352771	-1.5249
130	426	640	224	155	191	191	264.684	206.283	283.053	203.027	302.542	207.207	338.412	207.705	358.235	205.894	376.282	207.832	320.121	252.8	-0.504969	13.7137	-0.524595	-0.395679	-1.2908	-0.816501	-1.84853	-0.757593	-0.871803	-1.37049	0.0422476	0.624017	-0.801826	-1.15531	-0.655845	-1.22595	-0.82686	-1.36134	-0.267534	-1.00336	-0.711245	-1.46058	0.393932	-0.834662	-0.425135	0.221779	-0.115339	0.253755	-0.671888	0.363282	0.366883	-0.684619	-0.332931	-1.37102
131	426	640	223	154	193	193	264.395	205.568	283.833	203.153	302.602	206.864	338.807	207.71	358.261	206.069	377.032	208.202	320.171	253.629	-0.794712	14.3713	-0.733635	-0.453779	-1.23678	-0.841855	-1.887	-0.861416	-0.946189	-1.36404	0.157319	0.364536	-0.785161	-0.99309	-0.637859	-1.22638	-0.827603	-1.33244	-0.372469	-1.02099	-0.763318	-1.057	0.374389	-0.875332	-0.427672	0.220889	0.0176882	0.0364739	-0.717846	0.407483	0.309324	-0.741164	-0.401893	-1.3316
132	426	640	224	156	189	189	265.025	205.858	283.513	203.654	302.587	207.225	338.182	208.145	357.977	207.09	375.764	208.721	320.174	252.926	-0.881274	13.5128	-0.808086	-0.404658	-1.20697	-0.830229	-1.89123	-0.585956	-0.952895	-1.04817	0.368299	0.15664	-0.809794	-1.28456	-0.733434	-1.19869	-0.811447	-1.47437	-0.0986778	-1.0305	-0.79643	-1.59752	0.330641	-0.941283	-0.270251	0.0504994	-0.193192	0.160673	-0.664577	0.369295	0.41386	-0.658836	-0.319318	-1.42135
133	426	640	224	154	192	192	265.007	205.783	283.301	202.978	303.072	206.938	339.142	207.652	357.767	205.441	377.223	208.005	320.531	253.338	-0.704877	13.456	-0.557828	-0.452612	-1.23329	-0.785813	-1.77775	-0.930061	-1.07559	-1.36463	0.234025	0.197684	-0.709446	-1.10287	-0.617102	-1.23266	-0.830037	-1.39497	-0.302688	-1.02626	-0.865567	-1.21585	0.407682	-0.73241	-0.424533	0.131948	0.0147742	0.17859	-0.672809	0.411448	0.408787	-0.685943	-0.378764	-1.5261
134	426	640	224	155	190	190	265.027	205.855	283.28	202.979	302.768	207.036	338.53	207.778	357.705	205.634	376.288	208.164	320.064	253.111	-0.662053	13.5563	-0.553594	-0.369184	-1.21115	-0.770926	-2.03091	-0.766355	-0.867271	-1.32847	0.314762	0.514444	-0.904822	-1.02735	-0.78835	-1.21015	-0.820036	-1.43039	-0.194607	-1.02284	-0.818063	-1.49167	0.345803	-0.853589	-0.376911	0.206978	-0.112426	0.131548	-0.649148	0.464156	0.304634	-0.671912	-0.380712	-1.45459
135	426	640	224	155	189	189	265.406	205.609	283.451	202.868	302.911	206.958	338.451	207.862	358.067	205.648	375.975	208.42	319.458	252.357	-1.26494	14.5616	-0.0345017	-0.471708	-1.25157	-0.840015	-2.05199	-0.717432	-0.912038	-1.11438	0.48132	0.0632113	-0.862011	-1.11441	-0.97526	-1.21597	-0.820179	-1.42675	-0.0970842	-1.01005	-0.744183	-1.60738	0.370278	-1.14667	-0.214711	0.0619828	-0.171919	0.17995	-0.700582	0.399809	0.410822	-0.645293	-0.265696	-1.29089
136	426	640	225	156	188	188	265.807	205.323	284.482	202.745	303.089	206.822	338.42	207.871	358.236	205.616	375.725	208.586	319.583	251.23	-1.23598	14.4382	-0.400436	-0.577714	-1.2927	-0.931	-1.83538	-0.683106	-0.930574	-1.24758	0.780946	-0.38296	-0.674946	-1.10142	-1.01336	-1.21339	-0.819662	-1.41437	-0.10407	-0.994481	-0.607741	-2.00872	0.399527	-1.281	-0.11528	0.15449	-0.139795	0.205878	-0.657972	0.394378	0.49133	-0.649903	-0.203497	-1.30618
137	426	640	224	155	190	190	264.928	205.53	284.768	202.843	302.583	206.866	338.266	207.756	357.855	206.913	375.941	208.299	319.515	252.165	-1.6315	14.5186	-0.508909	-0.471409	-1.19466	-0.832063	-2.03944	-0.772487	-0.855204	-1.23266	0.339241	0.282615	-0.870405	-1.03597	-0.716175	-1.20689	-0.812137	-1.46379	-0.127924	-1.01412	-0.715068	-1.53679	0.421427	-1.15124	-0.265393	0.117533	-0.198188	0.253829	-0.690275	0.352179	0.374515	-0.64423	-0.299346	-1.35835
138	426	640	224	155	190	190	265.182	205.017	284.677	202.338	302.827	206.587	338.503	207.699	358.042	206.362	376.173	208.476	319.106	251.028	-1.48815	14.5989	-0.403094	-0.505312	-1.23829	-0.730466	-2.0153	-0.874873	-0.865682	-1.2545	0.585135	0.0843432	-0.826898	-1.11707	-0.712413	-1.22916	-0.826447	-1.46217	-0.198868	-0.973935	-0.658637	-1.78613	0.348295	-1.33689	-0.125999	0.10241	-0.159877	0.169532	-0.604015	0.384635	0.535227	-0.661054	-0.17693	-1.34219
139	426	640	223	155	190	190	264.714	206.184	284.073	203.375	302.479	207.47	338.266	208.312	357.473	207.068	376.05	208.802	319.919	252.914	-1.83212	14.9466	-0.294931	-0.547742	-1.0688	-0.937082	-1.7511	-0.621665	-0.985667	-1.18135	0.0728486	0.192617	-0.717159	-1.33369	-0.626966	-1.21765	-0.817553	-1.47179	-0.0756646	-1.03671	-0.812242	-1.38962	0.337173	-1.02912	-0.268546	0.150827	-0.173081	0.264101	-0.696633	0.392468	0.229965	-0.668793	-0.363248	-1.39766
140	426	640	226	157	186	186	266.259	206.347	285.65	204.115	303.126	207.844	338.064	208.895	357.569	207.64	374.954	209.616	319.045	252.383	-2.08743	13.2349	-1.08773	-0.83192	-1.06603	-0.702272	-1.86631	-1.06305	-0.612051	-1.63076	1.24221	-0.466365	-0.618837	-0.925861	-0.799161	-1.21526	-0.814029	-1.3487	-0.737568	-0.961765	-0.491186	-1.95086	0.257882	-1.03966	0.10224	0.136069	0.0382172	0.303737	-0.694425	0.464801	0.647668	-0.638558	-0.127898	-0.929002
141	426	640	227	160	183	183	267.529	207.756	286.248	207.166	303.813	209.431	338.199	210.656	358.111	210.821	374.51	211.567	319.035	252.391	-2.31673	11.5718	-1.54912	-1.38935	-1.07642	-0.532534	-1.91967	-1.6268	0.156187	-1.93676	1.3483	-0.468861	-0.458928	-0.530286	-0.16071	-1.1269	-0.706137	-1.04518	-0.995574	-0.743651	0.526421	-1.91531	0.0295772	-0.823074	0.162658	0.15038	0.157192	0.0334204	-0.658964	0.51717	0.626045	-0.633046	-0.0296283	-0.614512
142	426	640	226	158	185	185	266.325	207.087	285.022	204.727	302.937	208.519	337.632	209.511	358.322	209.253	374.267	210.172	319.136	252.764	-2.09796	13.2212	-2.01648	-1.03525	-1.0496	-0.689298	-1.96776	-1.14083	-0.302294	-1.60412	1.20221	-0.422757	-0.629763	-0.696944	-0.723276	-1.17912	-0.786375	-1.08951	-0.770193	-0.988475	-0.422158	-1.95854	0.165804	-1.15854	0.0977888	0.201516	0.171116	0.241935	-0.672138	0.502517	0.64607	-0.66221	-0.140142	-0.826123
143	426	640	226	158	186	186	266.595	206.924	285.821	205.735	303.48	208.317	338.435	209.268	358.14	208.856	375.341	209.883	319.308	252.469	-2.15163	14.4671	-1.42583	-1.06231	-1.00744	-0.894831	-1.80146	-1.00258	-0.450853	-1.54911	0.935209	-0.540341	-0.52475	-0.867348	-0.737231	-1.18626	-0.784929	-1.20423	-0.409069	-1.0069	-0.815459	-1.98507	0.142559	-1.01924	0.181416	0.0109873	0.126358	0.318361	-0.721238	0.527104	0.634476	-0.641121	-0.194981	-1.06842
144	426	640	226	157	186	186	266.357	206.856	285.689	205.816	303.269	208.175	338.246	209.056	359.046	208.414	375.177	209.597	319.089	252.677	-2.35398	14.6595	-1.39153	-1.0733	-1.05676	-0.719655	-1.72941	-1.09269	-0.463284	-1.5657	1.02166	-0.521484	-0.481556	-0.910001	-0.775288	-1.17229	-0.79113	-1.2203	-0.458317	-1.01919	-0.78327	-1.88987	0.241935	-1.18826	0.0649661	0.117736	0.0542914	0.25069	-0.66817	0.515951	0.650828	-0.631909	-0.189646	-1.16392
145	426	640	226	158	184	184	267.067	206.241	287.296	203.81	303.583	208.082	338.192	209.462	358.977	208.565	374.739	210.535	318.895	251.883	-2.41031	15.0112	-1.30804	-1.06614	-0.989656	-0.813986	-2.09832	-0.93187	-0.553947	-1.73689	1.26727	-0.502605	-0.749328	-0.753408	-0.690885	-1.17742	-0.72306	-1.22075	-0.322077	-0.990725	-0.568301	-2.22518	0.180739	-0.988924	0.27929	0.152204	0.165114	0.080589	-0.618773	0.469708	0.638956	-0.649841	-0.10113	-1.06878
146	426	640	225	156	188	188	266.129	206.272	285.544	204.668	303.426	207.763	338.77	208.804	359.186	207.152	376.09	209.51	319.298	251.984	-3.07466	15.6195	-0.408655	-1.09391	-1.08292	-0.726437	-1.65786	-1.19013	-0.589023	-1.74235	0.815963	-0.408466	-0.444473	-0.916277	-0.696808	-1.18547	-0.789038	-1.32199	-0.331235	-0.990856	-0.739684	-1.84231	0.158019	-1.43628	0.0938081	0.165229	0.0481303	0.288911	-0.619756	0.531766	0.651557	-0.655383	-0.214697	-1.3284
147	426	640	226	157	186	186	266.289	206.68	285.483	204.441	303.254	208.006	338.283	208.894	359.068	207.489	375.268	209.441	318.849	252.351	-2.31431	14.6196	-0.649926	-0.959137	-0.979972	-0.799376	-1.73898	-1.08649	-0.461832	-1.55404	0.972749	-0.466669	-0.501508	-0.909543	-0.797382	-1.15825	-0.765404	-1.28727	-0.288865	-1.00392	-0.768632	-2.05676	0.207147	-1.18424	0.115165	0.126914	0.0696442	0.185711	-0.636269	0.512593	0.611551	-0.626433	-0.158882	-1.17675
148	426	640	225	157	187	187	265.769	206.407	284.667	204.014	302.807	207.582	337.903	208.326	358.105	207.645	374.957	208.721	319.145	251.906	-1.51251	13.8947	-0.901781	-0.780421	-1.01253	-0.737111	-1.7664	-1.05921	-0.45269	-1.60894	1.03069	-0.256418	-0.569549	-0.799531	-0.750627	-1.19504	-0.797594	-1.26863	-0.47922	-1.02346	-0.686899	-2.01255	0.364659	-1.0683	0.00933323	0.0531321	-0.106269	0.34024	-0.618026	0.476393	0.556349	-0.606543	-0.214659	-1.12251
149	426	640	224	156	188	188	265.139	205.607	284.168	204.119	302.414	207.08	337.738	208.103	357.881	207.003	375.036	208.79	318.932	252.006	-2.09739	15.0977	-0.578206	-0.585239	-1.11014	-0.75022	-1.95737	-0.83536	-0.886879	-1.2734	0.85297	-0.222273	-0.768574	-1.07585	-0.773528	-1.18613	-0.786225	-1.43164	-0.146386	-1.05065	-0.862914	-1.98228	0.381218	-1.19877	-0.0515672	0.0587474	-0.151746	0.300367	-0.664326	0.372444	0.4441	-0.622095	-0.303138	-1.11843
150	426	640	224	156	188	188	265.511	205.915	283.965	203.77	302.768	207.399	338.074	208.433	357.322	207.371	375.354	209.132	319.018	252.403	-2.05641	14.8324	-0.433156	-0.712826	-1.23532	-0.801928	-1.96819	-0.658797	-0.796079	-1.21444	0.771594	-0.21883	-0.77054	-1.12095	-0.886496	-1.16508	-0.783887	-1.45908	-0.090633	-1.04406	-0.923423	-1.94647	0.415703	-1.19441	0.00220995	0.139666	-0.199026	0.249792	-0.64553	0.415898	0.488985	-0.596067	-0.29431	-1.26741
151	426	640	224	156	189	189	265.384	205.537	283.844	204.2	302.869	207.146	338.393	208.296	357.245	207.038	375.903	209.116	318.383	252.444	-2.09418	14.7494	-0.299982	-0.717161	-1.02306	-0.773376	-1.88638	-0.780864	-0.831867	-1.28125	0.661212	-0.146088	-0.731039	-1.18417	-0.832543	-1.19044	-0.800425	-1.50424	-0.150083	-1.06465	-0.930737	-1.68055	0.442621	-1.39513	0.0285012	0.24392	-0.12487	0.250408	-0.706565	0.41176	0.458414	-0.660475	-0.314165	-1.26705
152	426	640	224	155	188	188	265.572	205.214	283.817	204.165	302.936	206.709	338.345	207.753	357.404	207.408	375.733	208.461	318.663	251.5	-2.15079	14.5298	-0.20067	-0.659785	-1.23491	-0.944855	-1.76998	-0.819238	-0.925625	-1.35864	0.75781	-0.454752	-0.601053	-1.16001	-1.01914	-1.1958	-0.787485	-1.47865	0.00384999	-1.02581	-0.824437	-1.96484	0.420671	-1.48496	-0.00780757	0.151117	-0.223572	0.281655	-0.587839	0.382048	0.506196	-0.651953	-0.234451	-1.22531
153	426	640	224	156	188	188	265.438	205.555	284.5	203.41	302.667	206.991	337.946	207.981	357.545	207.366	375.197	208.633	318.61	251.794	-2.20927	14.9024	-0.216833	-0.71579	-1.26032	-0.870834	-1.75516	-0.763201	-0.778358	-1.40125	0.901693	-0.423785	-0.593307	-0.958342	-1.05284	-1.19848	-0.788694	-1.47666	-0.0489157	-1.05977	-0.987822	-2.09398	0.472617	-1.38762	0.00860138	0.0950287	-0.271667	0.135379	-0.59836	0.328588	0.419001	-0.627	-0.219917	-1.20008
