FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
143	426	640	228	158	188	188	268.203	208.641	286.479	205.935	305.555	209.341	340.944	209.632	359.156	206.713	378.303	209.546	322.746	255	-0.64268	14.2903	-0.972274	-0.102709	-1.11765	-0.762774	-1.794	-0.573657	-1.02017	-1.493	0.0324605	1.05003	-0.892923	-1.21837	-0.964953	-1.21367	-0.829733	-1.30001	0.0637762	-1.01315	-0.663177	-0.981858	0.571414	-1.16698	-0.307894	0.206407	-0.239589	0.406436	-0.760269	0.202466	0.0840058	-0.724555	-0.497898	-1.20856
144	426	640	227	158	188	188	267.647	208.571	286.626	206.263	304.989	209.333	340.368	209.682	359.495	207.954	377.717	209.658	322.418	254.503	-0.690905	14.5952	-1.07116	-0.387671	-1.26433	-0.826341	-1.75884	-0.701234	-1.18112	-1.35869	0.19631	0.283996	-0.752502	-1.11761	-1.05238	-1.22013	-0.82756	-1.32915	0.156727	-0.985338	-0.61377	-1.03603	0.633569	-1.41275	-0.284103	0.0650768	-0.475701	0.374164	-0.769269	0.107898	0.181553	-0.720886	-0.458066	-1.16735
145	426	640	227	159	189	189	267.391	210.033	286.912	207.054	304.823	210.585	340.286	210.736	359.052	208.775	377.722	210.501	322.196	255.714	-0.569098	13.9503	-1.04014	-0.124627	-1.14953	-0.917756	-1.49775	-0.658007	-1.33521	-1.4387	-0.187299	0.631741	-0.672309	-1.23966	-0.705768	-1.21303	-0.82852	-1.33098	0.168042	-0.978537	-0.595833	-1.017	0.596981	-1.26212	-0.28026	0.182112	-0.220551	0.304338	-0.776903	0.176337	0.0190821	-0.76028	-0.508509	-1.11965
146	426	640	227	158	189	189	266.943	209.637	286.309	206.855	304.42	210.295	339.926	210.544	359.394	208.15	377.408	210.413	322.082	255.692	-0.409009	13.4314	-1.41382	-0.314019	-1.23497	-0.896297	-1.62466	-0.675003	-1.23793	-1.51908	0.0298055	0.449649	-0.70256	-1.26137	-0.791992	-1.2239	-0.830009	-1.3125	0.0827876	-0.986257	-0.605902	-1.01563	0.594155	-1.40693	-0.32305	0.23968	-0.350447	0.285495	-0.804693	0.145711	0.146902	-0.745385	-0.52016	-1.14693
147	426	640	228	159	186	186	267.681	209.721	285.772	207.332	304.651	210.257	339.677	210.395	358.777	209.265	376.65	210.152	322.075	253.681	-0.14509	13.5483	-1.6493	-0.467358	-1.38481	-0.795834	-1.69828	-0.611359	-1.19497	-1.57163	0.8277	-0.167716	-0.67701	-0.892514	-1.35171	-1.24515	-0.830287	-1.44565	0.120723	-0.976071	-0.419517	-1.5407	0.599737	-1.30261	-0.273205	-0.0242734	-0.487656	0.234123	-0.636933	0.0671971	0.294908	-0.641829	-0.39393	-1.16217
148	426	640	226	158	189	189	266.567	209.559	285.894	206.244	304.056	210.169	339.573	210.372	358.148	208.522	377.066	210.192	322.042	256.051	-0.388972	13.5606	-0.987712	-0.176251	-1.27827	-0.759987	-1.77558	-0.768034	-1.20637	-1.5672	0.0922096	0.73593	-0.826305	-0.965366	-0.781547	-1.22965	-0.829305	-1.3126	0.0512018	-0.976584	-0.644703	-0.940131	0.578353	-1.47558	-0.400668	0.22686	-0.365874	0.0828743	-0.839166	0.181847	0.0344516	-0.774673	-0.506281	-1.10174
149	426	640	227	159	188	188	267.233	209.623	285.626	206.791	304.474	210.134	339.757	210.247	357.255	208.14	377	209.974	321.954	255.93	-0.408032	14.2256	-1.26883	-0.456212	-1.34706	-0.752494	-1.64795	-0.741484	-1.32072	-1.57174	0.494854	0.0253116	-0.666	-1.07508	-1.06436	-1.238	-0.830805	-1.35168	-0.00105097	-0.983857	-0.595072	-1.03581	0.565619	-1.52058	-0.328184	0.202361	-0.405436	0.318769	-0.766809	0.1451	0.108183	-0.758378	-0.508078	-1.10759
150	426	640	227	159	187	187	267.485	209.575	285.172	206.319	304.619	210.374	339.804	210.761	357.384	208.027	376.947	210.778	322.286	256.195	-0.144241	13.9116	-1.25249	-0.422386	-1.28544	-0.943595	-1.62679	-0.614278	-1.31258	-1.48903	0.494776	-0.13844	-0.639364	-1.01697	-1.04163	-1.22885	-0.830746	-1.33785	0.0602454	-0.976231	-0.532374	-1.1774	0.599448	-1.58817	-0.243051	0.0529699	-0.390741	0.318812	-0.789498	0.229697	0.0673685	-0.750609	-0.497116	-1.08813
151	426	640	227	159	188	188	267.42	209.756	285.843	207.558	304.682	210.501	339.986	210.836	358.306	208.911	377.256	210.796	322.273	256.116	-0.684349	14.8618	-1.27683	-0.281817	-1.28887	-0.808303	-1.76378	-0.717445	-1.20404	-1.54698	0.361736	0.347683	-0.774525	-0.886218	-0.830711	-1.23469	-0.830889	-1.3134	-0.0521374	-0.978733	-0.563572	-1.0424	0.61927	-1.53213	-0.240646	0.151974	-0.315826	0.355127	-0.790096	0.206334	0.118395	-0.7538	-0.502758	-1.22741
152	426	640	227	159	188	188	267.776	209.648	286.426	207.564	304.978	210.582	340.228	211.097	358.206	209.412	377.443	211.248	322.527	255.806	-0.49572	14.4872	-1.45863	-0.263056	-1.31026	-0.662465	-1.72257	-0.751893	-1.35021	-1.52588	0.412838	0.341197	-0.771738	-0.987389	-0.746143	-1.23063	-0.830332	-1.4545	-0.0388134	-0.962631	-0.550526	-1.08909	0.535747	-1.48381	-0.202014	0.117231	-0.410334	0.244008	-0.7978	0.224172	0.130282	-0.729869	-0.475941	-1.18214
153	426	640	229	161	185	185	268.625	210.878	287.297	207.976	305.423	211.744	340.288	212.198	358.357	209.949	377.096	212.289	322.9	257.005	-0.962083	13.2954	-0.662861	-0.278497	-1.22826	-0.656221	-1.53205	-0.824275	-1.06445	-1.69078	0.701876	0.222192	-0.613064	-0.680886	-0.338829	-1.22629	-0.827448	-1.55759	-0.0526348	-1.0121	-0.786117	-1.29248	0.526289	-1.27441	-0.110642	0.12898	-0.146123	0.0372518	-0.9065	0.23084	0.210486	-0.726481	-0.466748	-1.10111
154	426	640	229	161	186	186	268.681	211.222	287.879	209.008	305.575	212.155	340.533	212.671	359.834	210.381	377.438	212.827	322.442	257.392	-0.945866	13.7464	-0.507264	-0.302659	-1.1591	-0.695262	-1.58718	-1.05542	-1.0008	-1.82466	0.681884	0.219621	-0.604217	-0.686091	-0.255705	-1.22771	-0.829527	-1.45027	-0.197295	-1.0343	-0.8046	-1.24504	0.498707	-1.38485	-0.0841146	0.231234	-0.158892	0.199342	-0.845915	0.261175	0.179074	-0.742924	-0.500034	-0.842115
155	426	640	229	162	184	184	268.943	211.21	288.166	208.376	305.461	212.227	340.064	212.827	358.691	209.863	376.596	213.076	322.292	257.146	-1.27469	14.5533	-0.440165	-0.40535	-1.13885	-0.577046	-1.52418	-1.11676	-0.754409	-1.97371	1.11367	0.0540983	-0.520317	-0.375227	-0.503205	-1.24035	-0.828303	-1.44814	-0.15928	-1.0294	-0.689375	-1.33613	0.506672	-1.37818	-0.025023	0.0882894	-0.248047	0.0118651	-0.822489	0.21456	0.269801	-0.70402	-0.430837	-0.852958
156	426	640	229	161	187	187	269.531	211.272	288.493	209.082	306.59	212.315	341.706	212.933	361.07	211.088	378.779	213.195	322.765	257.68	-1.09566	13.9702	-0.156143	-0.338659	-1.13453	-0.477728	-1.60864	-1.14391	-0.905088	-1.98348	0.453964	0.77813	-0.678151	-0.613873	-0.384551	-1.21429	-0.829287	-1.41025	-0.146352	-1.02581	-0.885777	-1.11403	0.487953	-1.29708	-0.100893	0.379256	-0.00779842	0.0980687	-0.781009	0.412454	0.308307	-0.729515	-0.504963	-1.22542
157	426	640	230	162	185	185	269.545	211.551	288.418	208.737	306.28	212.557	341.089	213.143	360.066	210.96	377.837	213.376	323.547	258.118	-1.14809	14.3371	-0.425666	-0.243196	-1.13703	-0.543081	-1.63406	-0.934422	-0.893391	-1.80835	0.754889	0.508998	-0.695903	-0.480325	-0.28238	-1.2347	-0.830819	-1.46547	-0.114852	-1.00529	-0.867494	-1.25423	0.512788	-1.27398	-0.077012	0.0971524	-0.134778	0.0382152	-0.841757	0.290047	0.215507	-0.749784	-0.516624	-1.12491
158	426	640	229	161	187	187	269.545	211.439	288.763	208.865	306.558	212.448	341.63	213.035	360.697	210.932	378.656	213.265	323.576	257.495	-1.35163	14.5393	-0.386035	-0.318541	-1.15744	-0.618279	-1.59209	-0.987251	-0.950208	-1.95375	0.520924	0.596841	-0.664078	-0.588966	-0.394842	-1.23944	-0.830912	-1.44182	-0.126677	-1.002	-0.90879	-1.22521	0.488775	-1.21719	-0.0295278	0.184861	-0.150925	-0.0464188	-0.841464	0.331955	0.333344	-0.766491	-0.484452	-1.18418
159	426	640	230	162	186	186	269.946	211.571	289.212	209.313	306.795	212.539	341.71	213.087	361.296	211.337	378.57	213.279	323.927	257.658	-1.31237	14.1883	-0.324883	-0.453738	-1.10358	-0.561105	-1.50804	-0.999896	-0.936316	-1.85733	0.606343	0.367152	-0.57994	-0.55679	-0.35118	-1.23699	-0.830657	-1.49215	-0.129799	-1.02941	-0.940362	-1.34236	0.486411	-1.2945	-0.0183069	0.166462	-0.131336	0.045245	-0.815808	0.308146	0.223328	-0.73899	-0.457442	-1.2151
160	426	640	230	161	187	187	270.019	211.021	289.032	209.13	307.079	212.218	342.197	212.982	361.95	210.99	379.274	213.398	323.726	257.503	-1.46954	14.6374	-0.337111	-0.399855	-1.10952	-0.664601	-1.41815	-1.07242	-1.15536	-1.88296	0.487916	0.218819	-0.508435	-0.689009	-0.226041	-1.23172	-0.829187	-1.46435	0.0305594	-1.03164	-0.875332	-1.20325	0.490024	-1.40461	-0.0504015	0.334048	-0.0692785	0.0414837	-0.802765	0.345003	0.303891	-0.754195	-0.511745	-1.13758
161	426	640	230	161	186	186	270.516	211.021	288.937	208.835	307.314	212.195	342.184	212.941	361.905	210.833	378.999	213.34	324.601	257.484	-1.23356	14.6321	-0.381734	-0.385748	-1.04665	-0.59873	-1.45874	-1.01199	-0.987187	-1.90514	0.6993	0.278098	-0.548336	-0.531675	-0.32052	-1.23636	-0.830793	-1.42626	-0.0973102	-1.02775	-0.901274	-1.36517	0.518464	-1.14712	0.0448151	0.309473	-0.0853107	0.0510189	-0.777551	0.377911	0.32756	-0.74048	-0.48393	-1.23674
162	426	640	230	162	186	186	270.759	211.088	289.265	208.489	307.64	212.369	342.589	213.215	362.17	210.915	379.489	213.719	324.484	257.743	-1.31285	14.2617	-0.585175	-0.432791	-1.08372	-0.633132	-1.58113	-0.947139	-1.01985	-1.82977	0.486917	0.41523	-0.642442	-0.598924	-0.223373	-1.23048	-0.829467	-1.36777	0.006682	-1.03699	-0.951063	-1.2085	0.528391	-0.999283	0.0740939	0.425299	0.0636838	-0.00397593	-0.819913	0.456862	0.357686	-0.737144	-0.509476	-1.15674
163	426	640	230	160	187	187	270.221	210.318	289.144	207.705	307.408	211.568	342.647	212.382	362.706	211.732	379.852	212.849	324.374	257.166	-1.40278	13.6928	0.122435	-0.177745	-1.11812	-0.46118	-1.62895	-1.09089	-0.956997	-1.98217	0.538668	0.866521	-0.728427	-0.671295	-0.31873	-1.22415	-0.830455	-1.42235	-0.0242136	-1.0239	-0.845619	-1.12735	0.546371	-1.30551	-0.085901	0.276217	-0.105018	0.148007	-0.782889	0.359409	0.359003	-0.747518	-0.494082	-1.27832
164	426	640	229	160	188	188	269.891	210.432	288.327	207.552	307.263	211.52	342.675	212.179	360.78	210.163	380.062	212.481	324.962	257.132	-1.49568	13.149	-0.615147	-0.31557	-1.15038	-0.640836	-1.7012	-0.911924	-1.08559	-1.85085	0.314511	0.715589	-0.762787	-0.811133	-0.453684	-1.23863	-0.830886	-1.44879	0.00461765	-1.00997	-0.889018	-1.151	0.531234	-1.19369	-0.260491	0.260078	-0.13842	0.1605	-0.746602	0.261781	0.241769	-0.750626	-0.548565	-1.33893
165	426	640	229	160	188	188	270.057	210.408	289.574	207.523	307.284	211.557	342.56	212.273	361.481	209.45	379.803	212.638	324.816	257.255	-1.43432	13.0638	-0.31173	-0.250795	-1.25774	-0.852227	-1.70844	-0.805801	-1.10893	-1.68693	0.392317	0.375924	-0.724715	-0.785858	-0.466797	-1.22547	-0.829797	-1.43922	0.116359	-1.02325	-0.896636	-1.18329	0.512211	-1.44593	-0.154998	0.190584	-0.0799158	0.145721	-0.736999	0.286785	0.20086	-0.745049	-0.51066	-1.28056
166	426	640	230	160	188	188	270.032	210.456	288.589	206.987	307.313	211.4	342.638	211.923	360.706	208.96	379.931	212.082	324.719	256.766	-1.28222	13.6235	0.00924787	-0.312177	-1.17563	-0.79458	-1.72336	-0.863695	-0.995822	-1.82642	0.26545	0.656694	-0.752017	-0.866901	-0.479667	-1.24005	-0.830844	-1.46567	0.0948073	-1.02663	-0.938012	-1.25997	0.521203	-1.33819	-0.187627	0.221211	-0.190551	0.0525713	-0.739988	0.261075	0.231782	-0.757196	-0.504901	-1.30276
167	426	640	230	160	188	188	270.451	209.92	289.159	207.412	307.737	211.224	343.069	212.088	362.416	211.17	380.374	212.607	325.32	257.397	-1.55905	14.283	-0.275118	-0.204923	-1.18619	-0.671444	-1.65174	-0.918399	-1.10481	-1.7871	0.403209	0.60077	-0.724291	-0.744246	-0.394599	-1.23708	-0.830797	-1.46	-0.0682013	-1.02809	-0.897487	-1.10739	0.580015	-1.22884	-0.229313	0.346965	-0.00741776	-0.0545111	-0.802652	0.328976	0.25559	-0.732058	-0.52799	-1.30137
168	426	640	230	160	188	188	270.782	210.468	290.233	207.836	308.007	211.58	343.281	212.263	362.593	211.714	380.521	212.592	325.136	257.002	-1.53812	13.0174	-0.408754	-0.246574	-1.17086	-0.559702	-1.79946	-0.888987	-0.949508	-1.83803	0.316927	1.0002	-0.850741	-0.718891	-0.656077	-1.23859	-0.830897	-1.46652	-0.0549194	-1.02241	-0.90896	-1.18196	0.516118	-1.0448	-0.143768	0.174277	-0.12112	-0.0255083	-0.794915	0.356031	0.339564	-0.713508	-0.491158	-1.32511
169	426	640	230	161	187	187	270.895	210.357	290.033	207.776	308.038	211.666	343.235	212.535	362.697	211.936	380.397	213.061	324.638	257.048	-1.60107	13.2303	0.17129	-0.200263	-1.11373	-0.731788	-1.69699	-0.861715	-0.928886	-1.76928	0.416628	0.674603	-0.750098	-0.887651	-0.365894	-1.22901	-0.830454	-1.43438	0.0884639	-1.03951	-0.906381	-1.20228	0.551265	-1.16641	-0.0779264	0.277375	-0.0895066	0.0893361	-0.797031	0.359066	0.283825	-0.726166	-0.502847	-1.37301
170	426	640	230	160	187	187	270.406	210.555	288.839	207.864	307.581	211.723	342.808	212.459	362.83	211.31	379.999	212.844	324.685	257.574	-1.43216	13.2182	-0.163541	-0.297797	-1.15021	-0.680874	-1.71661	-0.827037	-0.922266	-1.74393	0.333913	0.738164	-0.767582	-0.810466	-0.540312	-1.22973	-0.829864	-1.42525	0.0961874	-1.04231	-0.940508	-1.10854	0.491042	-1.26003	-0.185701	0.176323	-0.0770277	-0.0597553	-0.767386	0.2402	0.0817626	-0.735579	-0.542083	-1.35202
171	426	640	230	160	187	187	270.456	210.143	288.758	207.579	307.55	211.457	342.7	212.332	362.273	211.888	379.813	212.865	324.878	256.865	-1.57788	13.4899	-0.146533	-0.241181	-1.2202	-0.685435	-1.61915	-0.981465	-0.916372	-1.79696	0.461537	0.558515	-0.665866	-0.710362	-0.426378	-1.23853	-0.830899	-1.43895	0.123698	-1.00821	-0.850044	-1.27056	0.467559	-1.03446	-0.11833	0.154035	-0.112728	0.0637708	-0.765682	0.322455	0.3485	-0.733997	-0.464772	-1.37874
172	426	640	229	160	189	189	269.839	210.586	289.382	207.504	307.313	211.612	342.82	212.209	362.331	211.142	380.307	212.446	324.835	257.981	-1.53013	13.4605	-0.210055	-0.399921	-1.21505	-0.795624	-1.70771	-0.911234	-0.988965	-1.85439	0.182404	0.643934	-0.724154	-0.836492	-0.621956	-1.24928	-0.830253	-1.47737	-0.191119	-1.02454	-0.950417	-1.03276	0.4956	-1.09303	-0.379275	0.412145	0.0708862	-0.115957	-0.735863	0.167845	0.0381319	-0.758306	-0.542652	-1.2686
173	426	640	229	160	189	189	269.824	210.426	288.094	207.503	307.321	211.571	342.853	212.282	362.014	211.63	380.366	212.637	324.656	257.753	-1.60112	13.6851	-0.214059	-0.358635	-1.18701	-0.793439	-1.64234	-1.0359	-1.02665	-1.92493	0.244784	0.554263	-0.665445	-0.726782	-0.58473	-1.24832	-0.829948	-1.42991	-0.103124	-1.01514	-0.917297	-0.878477	0.490934	-1.12026	-0.359127	0.410839	0.0841677	-0.122928	-0.763621	0.226394	0.0649925	-0.757295	-0.550654	-1.22788
174	426	640	229	160	188	188	270.185	210.256	288.412	207.283	307.484	211.535	342.829	212.374	361.882	211.229	380.146	212.866	325.187	257.465	-1.65819	13.9596	0.0451365	-0.245803	-1.18586	-0.693581	-1.73359	-0.883467	-1.04771	-1.89338	0.259656	0.847632	-0.794701	-0.807072	-0.443966	-1.2485	-0.828267	-1.46067	-0.0661671	-1.00949	-0.917818	-1.16704	0.507733	-1.01057	-0.27861	0.164241	-0.0268546	-0.224388	-0.674527	0.306314	0.199203	-0.742239	-0.527085	-1.36277
175	426	640	230	159	188	188	270.223	209.706	289.336	207.606	307.534	210.806	342.888	211.476	362.198	210.008	380.214	211.79	324.573	256.881	-1.63102	13.8484	-0.316221	-0.20662	-1.33241	-0.50869	-1.80158	-1.09469	-1.09774	-1.95893	0.45493	0.826589	-0.817986	-0.84032	-0.632752	-1.24715	-0.827859	-1.40145	-0.0347253	-1.01645	-0.998556	-1.06809	0.498663	-1.06889	-0.293805	0.147738	-0.0444475	-0.0598817	-0.700505	0.322399	0.39175	-0.708496	-0.54577	-1.32698
176	426	640	229	160	189	189	269.727	209.883	287.581	207.942	307.126	211.174	342.567	212.024	361.61	210.373	379.986	212.528	323.955	256.543	-1.70041	13.8082	-0.108722	-0.282076	-1.17343	-0.660107	-1.72941	-0.980883	-1.09342	-1.85134	0.273358	0.730819	-0.770048	-0.955274	-0.510149	-1.23629	-0.830902	-1.43194	0.00253336	-1.03541	-0.960764	-1.25546	0.553352	-1.14121	-0.224806	0.137464	-0.0796565	0.168925	-0.731149	0.343949	0.326141	-0.717226	-0.507421	-1.22038
177	426	640	229	160	187	187	270.034	210.377	288.709	207.427	307.205	211.53	342.427	212.252	361.91	211.053	379.613	212.622	324.158	256.496	-1.9515	13.506	0.0130595	-0.335521	-1.16623	-0.769567	-1.67389	-0.854514	-1.03833	-1.80612	0.26076	0.611999	-0.724066	-1.15213	-0.642814	-1.23604	-0.830912	-1.4551	0.0781889	-1.01988	-0.93707	-1.40149	0.491357	-1.1882	-0.195122	0.0687384	-0.121509	0.169426	-0.748064	0.326091	0.291877	-0.713257	-0.473308	-1.34889
178	426	640	230	161	185	185	271.05	209.33	289.562	206.844	307.824	210.99	342.674	212.196	362.117	211.313	379.475	213.081	324.653	255.079	-2.28892	15.0449	-0.235409	-0.372968	-1.29996	-0.657775	-1.68659	-0.879596	-1.01849	-1.7015	0.61341	0.293948	-0.690557	-0.756987	-0.403675	-1.2129	-0.822913	-1.39591	0.179111	-1.0037	-0.688066	-1.79544	0.45147	-1.3065	0.00564236	0.0944965	-0.217639	0.22336	-0.818687	0.408186	0.518155	-0.667925	-0.324514	-1.30336
179	426	640	230	159	188	188	270.718	208.511	290.52	206.38	307.963	210.085	343.259	211.205	361.811	210.249	380.529	211.994	324.825	255.686	-1.74206	14.4864	0.3339	-0.279406	-1.30431	-0.528315	-1.69993	-0.960871	-1.12692	-1.83435	0.367906	0.741906	-0.76484	-1.05362	-0.599895	-1.23662	-0.830495	-1.43818	0.0743708	-1.02123	-0.944845	-1.31374	0.455908	-1.01483	-0.252069	0.196398	-0.109991	-0.0271162	-0.751147	0.411865	0.403522	-0.661517	-0.449215	-1.51038
180	426	640	230	160	188	188	270.786	209.411	289.848	206.823	308.103	210.848	343.467	211.837	361.497	209.352	380.806	212.489	325.126	255.719	-2.42634	14.856	0.493146	-0.0972816	-1.20396	-0.821929	-1.58345	-0.754272	-1.24134	-1.61705	0.190888	0.573188	-0.707174	-1.04963	-0.358079	-1.23238	-0.83091	-1.41579	-0.0378945	-1.07216	-1.00217	-1.37229	0.46026	-0.817077	-0.067751	0.0443766	0.0518279	-0.0701322	-0.840617	0.430124	0.42599	-0.680175	-0.388435	-1.5208
181	426	640	231	160	187	187	271.243	209.699	289.665	206.611	308.416	210.961	343.642	211.785	361.183	209.847	380.833	212.264	325.416	255.664	-2.21086	13.8727	1.19517	-0.170874	-1.30501	-0.716311	-1.69709	-0.688279	-1.12757	-1.54454	0.0218703	0.888099	-0.803001	-1.16202	-0.369194	-1.2436	-0.830631	-1.51588	-0.0357148	-1.07608	-1.00921	-1.50805	0.501418	-0.840066	-0.119174	0.0796022	-0.0359451	-0.0518249	-0.798292	0.423614	0.431864	-0.671364	-0.41088	-1.68838
182	426	640	231	160	188	188	271.13	210.071	289.154	207.792	308.368	211.084	343.652	211.672	361.989	209.143	380.903	211.9	325.531	255.434	-2.27402	13.8363	1.78401	-0.199674	-1.26207	-0.702485	-1.80635	-0.686424	-1.05144	-1.50122	-0.0419264	1.01932	-0.872814	-1.09971	-0.580565	-1.23857	-0.830782	-1.49957	-0.139527	-1.05566	-0.987038	-1.42459	0.410852	-1.00306	-0.171399	0.0287359	0.0250512	0.0277564	-0.831457	0.401593	0.430889	-0.645089	-0.410458	-1.53722
183	426	640	231	160	187	187	271.807	209.444	290.022	206.869	308.895	210.638	344.039	211.399	363.297	210.12	381.144	211.811	325.724	254.894	-1.95083	14.9688	-0.0458624	-0.307185	-1.34701	-0.536826	-1.99541	-0.885436	-1.06115	-1.58832	0.276586	0.84566	-0.939255	-0.92043	-0.568491	-1.23648	-0.830901	-1.41016	0.171557	-1.00445	-0.821564	-1.6143	0.363027	-1.05591	-0.191146	-0.0499278	-0.145822	-0.00525818	-0.841965	0.399359	0.52884	-0.670147	-0.382058	-1.6635
184	426	640	232	160	186	186	272.242	209.355	289.808	206.963	309.148	210.788	344.122	211.777	361.488	209.369	381.05	212.433	325.797	255.574	-2.13855	14.7928	0.327398	-0.396312	-1.28605	-0.462126	-2.10522	-0.850432	-1.01667	-1.44628	0.458177	0.689594	-0.987979	-0.91334	-0.632805	-1.21681	-0.828334	-1.4783	0.106878	-1.06415	-0.924152	-1.76691	0.470401	-0.892529	-0.0509795	0.159837	-0.0620172	0.00582563	-0.907776	0.468011	0.51258	-0.679161	-0.36921	-1.67114
185	426	640	231	159	188	188	271.312	209.536	289.641	207.323	308.61	210.656	343.953	211.344	362.15	209.064	381.267	211.678	325.978	255.075	-2.34401	14.0353	1.5356	-0.158491	-1.29444	-0.560846	-1.92593	-0.803788	-1.08454	-1.66657	0.16324	1.11927	-0.952604	-1.00766	-0.435733	-1.23461	-0.830899	-1.43662	-0.0471571	-1.04403	-0.931143	-1.69812	0.454416	-0.902668	-0.138197	0.0638755	-0.10415	0.0485941	-0.791933	0.339056	0.471937	-0.654757	-0.396229	-1.65466
186	426	640	231	160	188	188	271.71	209.799	290.587	206.935	308.949	211.156	344.238	212.07	362.319	209.918	381.497	212.643	326.214	256.274	-1.86915	14.2524	0.643654	-0.0905405	-1.17068	-0.625148	-1.78744	-0.616064	-1.1283	-1.58963	0.218579	1.01431	-0.902175	-1.07203	-0.323894	-1.24197	-0.829473	-1.41132	-0.0435169	-1.05541	-0.955151	-1.31805	0.437791	-0.700882	-0.141538	0.141044	0.028868	-0.138858	-0.771774	0.354469	0.369877	-0.667562	-0.39596	-1.45028
187	426	640	231	159	189	189	271.821	209.125	291.237	207.282	309.258	210.596	344.735	211.615	363.891	210.168	382.194	212.297	326.169	256.228	-2.00402	15.2746	0.327495	-0.127299	-1.26692	-0.552468	-1.79032	-0.81898	-1.14232	-1.87248	0.230336	1.13212	-0.88979	-0.970034	-0.473548	-1.24948	-0.829762	-1.46253	0.043159	-1.06176	-0.901194	-1.21316	0.518289	-0.628967	-0.24323	0.313748	0.0256239	-0.127103	-0.754731	0.362157	0.50678	-0.669652	-0.438816	-1.47321
188	426	640	231	160	188	188	272.246	209.449	290.851	206.731	309.585	210.936	344.97	211.972	364.721	211.549	382.332	212.672	326.918	255.985	-2.02532	14.0376	0.553139	-0.234525	-1.28382	-0.739261	-1.61924	-0.821313	-1.26132	-1.71985	0.22808	0.549208	-0.71233	-1.1288	-0.307901	-1.2495	-0.829838	-1.51452	-0.123353	-1.04401	-1.06079	-1.38756	0.376905	-0.702004	-0.157407	0.124599	0.0506434	-0.201002	-0.852624	0.461304	0.51377	-0.651101	-0.446948	-1.51114
189	426	640	232	159	188	188	273.054	209.009	290.712	207.31	310.411	210.356	345.811	211.26	364.667	209.227	383.188	211.82	327.238	255.681	-2.36238	14.9705	-0.136239	-0.326651	-1.22903	-0.63377	-1.84294	-1.16822	-1.04049	-1.75366	0.155679	0.744045	-0.797495	-0.77503	-0.398511	-1.24936	-0.828887	-1.45795	0.0429844	-1.03774	-1.01684	-1.38926	0.389457	-0.644696	-0.216948	0.206851	0.0788341	-0.280838	-0.844666	0.391772	0.564082	-0.65863	-0.399152	-1.67395
190	426	640	232	160	187	187	273.046	209.464	291.149	206.983	310.166	211.093	345.345	212.266	364.562	211.736	382.491	213.114	326.619	256.283	-2.41166	14.3823	0.777447	-0.315938	-1.19538	-0.528809	-1.97117	-0.828289	-1.04809	-1.67527	0.266406	0.968534	-0.955105	-0.930166	-0.455574	-1.24075	-0.830172	-1.43979	0.136409	-1.06501	-0.987091	-1.48659	0.465437	-0.615372	-0.0307283	0.243195	0.0518398	-0.172185	-0.892855	0.473181	0.500754	-0.696574	-0.4179	-1.52381
191	426	640	232	160	187	187	272.884	209.769	291.567	207.807	309.988	211.213	345.151	212.211	364.184	211.348	382.278	212.873	326.301	256.012	-2.49131	14.1447	0.691523	-0.305626	-1.25705	-0.578663	-1.98117	-0.837083	-0.943509	-1.68963	0.305856	0.944477	-0.941031	-0.988823	-0.409778	-1.22728	-0.830044	-1.38335	0.173147	-1.05082	-0.978428	-1.54861	0.441409	-0.874455	-0.00287262	0.246792	-0.0211721	-0.0762227	-0.837105	0.515611	0.540299	-0.686467	-0.419778	-1.46442
192	426	640	232	160	186	186	272.819	209.078	291.104	206.467	309.788	210.745	344.823	211.954	364.456	211.064	381.818	212.842	326.114	255.767	-2.11279	14.0898	0.409707	-0.332386	-1.22376	-0.632273	-1.8499	-0.860129	-0.92062	-1.68517	0.402792	0.698722	-0.832933	-0.906535	-0.376181	-1.21555	-0.827003	-1.32953	0.228951	-1.03961	-0.875679	-1.51394	0.509592	-1.07653	-0.0419139	0.25539	-0.0579867	0.0246933	-0.869965	0.506368	0.503001	-0.682958	-0.438743	-1.45214
193	426	640	232	160	187	187	272.848	209.267	290.641	206.488	309.873	210.79	344.96	211.863	364.082	211.431	382.008	212.606	326.426	255.674	-2.35769	14.9529	-0.383235	-0.26628	-1.24832	-0.585611	-1.96001	-0.856976	-0.996466	-1.5908	0.366691	0.787736	-0.91716	-0.819559	-0.520491	-1.23016	-0.829318	-1.39851	0.0278696	-1.06076	-0.970614	-1.51457	0.475862	-0.936678	-0.091568	0.234224	-0.0750633	-0.137736	-0.781068	0.501333	0.481686	-0.658303	-0.387534	-1.51472
