FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
165	426	640	238	153	180	180	281.371	196.439	298.365	195.802	316.833	200.704	350.467	204.391	368.406	205.163	386.011	207.908	330.265	243.559	-7.40333	11.7008	0.8111	-1.1884	-1.20317	-0.237064	-1.71016	-1.25964	-0.52988	-1.71505	1.16589	-0.286978	-0.513191	-1.02533	-1.61479	-1.12194	-0.80145	-1.3024	-0.262071	-0.857972	-0.48896	-2.36309	-0.333971	-1.19737	-0.0962604	-0.393	-0.606604	-0.083587	-0.585375	0.171308	0.368471	-0.402762	-0.322393	-0.570786
166	426	640	238	153	181	181	280.955	196.724	298.748	196.206	316.58	201.041	350.37	204.775	368.424	205.537	386.078	208.341	329.673	244.874	-7.39278	12.4383	0.47103	-1.15669	-1.16568	-0.272914	-1.65761	-1.27829	-0.486381	-1.71926	1.04402	-0.199942	-0.483359	-1.1229	-1.37005	-1.14367	-0.819672	-1.19523	-0.408899	-0.917175	-0.714924	-2.18874	-0.276316	-1.30077	-0.113766	-0.386542	-0.366638	-0.119582	-0.702803	0.27685	0.532341	-0.439105	-0.309491	-0.97482
167	426	640	238	153	181	181	281.08	196.822	298.745	196.09	316.856	201	350.787	204.602	368.691	205.63	386.643	208.026	330.268	245.323	-7.49773	12.3876	0.219469	-1.11737	-1.23176	-0.291022	-1.51229	-1.17909	-0.602042	-1.71734	0.839557	-0.100955	-0.425423	-1.224	-1.29564	-1.12806	-0.824923	-1.18234	-0.429368	-0.944968	-0.740173	-2.1731	-0.214395	-1.1721	-0.153469	-0.456488	-0.279673	-0.125153	-0.73237	0.28167	0.589556	-0.424667	-0.279276	-1.12354
168	426	640	237	153	181	181	281	196.197	298.426	196.345	316.686	200.743	350.535	204.694	368.618	205.365	386.308	208.488	330.098	244.371	-7.2907	12.4223	0.349269	-0.956094	-1.23166	-0.364836	-1.58395	-1.28974	-0.448026	-1.88949	1.02031	-0.0369291	-0.455537	-1.00283	-1.134	-1.13313	-0.809942	-1.20021	-0.25598	-0.89947	-0.701327	-2.32987	-0.286537	-1.40495	-0.120612	-0.379752	-0.431242	-0.185198	-0.693813	0.271598	0.535556	-0.480632	-0.279881	-0.899353
169	426	640	237	153	182	182	280.932	196.644	298.368	195.844	316.722	201.037	350.668	204.842	368.112	205.202	386.543	208.481	330.066	244.67	-7.36572	12.0366	0.507838	-1.10421	-1.10225	-0.314172	-1.6161	-1.22895	-0.457618	-1.7112	0.769686	0.0585422	-0.496617	-1.23334	-1.29961	-1.13657	-0.818484	-1.2038	-0.257859	-0.905275	-0.679693	-2.17086	-0.319708	-1.23408	-0.106182	-0.341138	-0.360963	-0.163106	-0.70482	0.275756	0.546752	-0.436696	-0.301038	-0.981514
170	426	640	237	152	183	183	280.629	196.464	298.382	196.756	316.65	200.926	350.815	204.795	369.158	205.289	386.921	208.498	329.449	245.13	-7.91686	12.3988	-0.0776492	-0.832171	-1.10965	-0.303586	-1.46385	-1.18508	-0.646124	-1.65051	0.570084	0.272308	-0.470914	-0.930202	-1.01063	-1.17085	-0.825963	-1.17053	-0.493769	-0.946682	-0.685307	-2.09328	-0.091295	-1.32208	-0.183429	-0.287146	-0.204825	-0.164574	-0.714221	0.402391	0.591156	-0.497279	-0.272724	-1.23638
171	426	640	237	152	182	182	281.012	195.844	298.248	196.338	316.816	200.565	350.778	204.679	370.257	205.426	386.672	208.645	329.055	244.068	-7.54994	12.9673	0.92284	-0.831784	-1.13377	0.375093	-1.5929	-1.44679	-0.769525	-1.98316	0.824587	0.892049	-0.66727	-0.777225	-1.01596	-1.24289	-0.826753	-1.24603	-0.449637	-0.861046	-0.525446	-1.66696	-0.0740192	-1.38348	-0.242046	-0.282063	-0.323513	-0.111074	-0.729638	0.369724	0.54742	-0.546587	-0.323539	-1.0456
172	426	640	237	152	182	182	281.145	195.783	298.282	195.611	317.007	200.802	351.027	205.2	368.843	206.652	386.987	209.463	329.394	244.019	-7.76128	13.05	1.25373	-0.699607	-1.31277	0.812284	-1.49752	-1.45193	-1.17273	-2.09857	0.819723	1.30434	-0.733377	-0.854605	-1.31924	-1.23066	-0.830825	-1.2686	-0.485801	-0.795064	-0.277648	-0.435734	0.108355	-1.3847	-0.332584	-0.287247	-0.160364	0.18986	-0.838979	0.353282	0.522059	-0.57502	-0.413148	-1.13194
173	426	640	237	153	182	182	281.314	195.588	298.593	195.626	317.011	200.705	350.877	205.197	369.427	206.779	386.674	209.561	328.657	244.033	-7.03565	13.2905	1.39865	-0.685177	-1.38041	0.857903	-1.47589	-1.59291	-1.44003	-2.22938	0.782229	1.24398	-0.721314	-0.833837	-1.43165	-1.19093	-0.830068	-1.14804	-0.64984	-0.638822	0.063991	0.215476	0.205501	-1.07453	-0.411954	-0.37767	-0.143311	0.323632	-0.775626	0.351879	0.406788	-0.543327	-0.437755	-1.04579
174	426	640	237	152	182	182	280.993	195.976	298.048	197.018	316.762	200.422	350.689	204.278	369.876	205.791	386.543	207.97	328.882	243.464	-6.71265	13.1701	0.624636	-0.342362	-1.33591	0.983499	-1.2354	-1.60928	-1.31284	-2.08904	0.236249	2.126	-0.681522	-0.882576	-1.55704	-1.20723	-0.830823	-0.959887	-0.600306	-0.42032	0.290481	0.68798	-0.0167874	-1.04623	-0.639368	-0.529149	-0.319956	0.402792	-0.765934	0.0475413	0.260249	-0.522002	-0.559819	-1.24665
175	426	640	238	153	180	180	281.548	195.526	298.156	196.17	316.961	200.363	350.555	204.591	370.143	205.201	386.062	208.681	328.954	242.027	-6.3078	13.2838	0.65852	-0.334266	-1.38332	1.15454	-1.44839	-1.58455	-1.37956	-2.23464	0.623737	2.14766	-0.838771	-0.749028	-1.68895	-1.19356	-0.820165	-0.860686	-0.493609	-0.341051	0.495891	0.846502	-0.166834	-0.973124	-0.601425	-0.631349	-0.498434	0.28354	-0.786453	-0.0148622	0.156341	-0.490169	-0.594222	-0.881042
176	426	640	238	153	181	181	281.808	195.683	298.141	196.111	317.381	200.764	351.128	205.221	370.817	207.362	386.8	209.551	329.027	242.901	-6.48029	13.7762	1.85052	-0.589967	-1.36712	1.14675	-1.47194	-1.5696	-1.60839	-2.1799	0.414419	1.94603	-0.837384	-0.937133	-1.49901	-1.19481	-0.821565	-0.79821	-0.431165	-0.360191	0.39613	0.958938	-0.1327	-0.977467	-0.589623	-0.590054	-0.380677	0.332923	-0.802913	0.0594187	0.118511	-0.548982	-0.571843	-0.898347
177	426	640	237	152	182	182	281.276	195.32	297.679	196.686	316.968	200.341	350.827	204.741	369.876	206.126	386.617	209.009	328.525	242.331	-6.56524	13.3258	0.443611	-0.281658	-1.40402	1.10125	-1.56051	-1.60751	-1.37034	-2.13231	0.138031	2.63694	-0.93281	-0.832544	-1.30435	-1.1923	-0.816307	-0.570749	-0.365614	-0.398299	0.530576	0.962112	-0.152228	-0.953076	-0.52866	-0.690376	-0.423127	0.204128	-0.718133	0.0334187	0.181651	-0.508418	-0.607294	-0.9177
178	426	640	238	153	179	179	281.75	196.069	298.062	196.098	316.974	200.863	350.388	205.053	370.055	206.408	385.705	209.105	328.701	242.306	-6.50527	13.7143	0.614367	-0.566031	-1.41619	1.28932	-1.47082	-1.52568	-1.5474	-2.17996	0.687154	1.92101	-0.848928	-0.917625	-1.31845	-1.17125	-0.822613	-0.792508	-0.481977	-0.414649	0.358724	0.721604	-0.0888635	-0.885428	-0.590173	-0.652703	-0.552926	0.103247	-0.810099	-0.0722161	-0.0644402	-0.516063	-0.6027	-0.738585
179	426	640	238	153	180	180	281.571	195.468	297.941	195.995	316.945	200.417	350.503	204.752	369.757	206.603	385.974	208.955	329.235	241.106	-6.48357	13.2915	-0.071012	-0.363748	-1.43561	1.00754	-1.37305	-1.63617	-1.42736	-2.30463	0.655424	1.83581	-0.744905	-0.936858	-1.2881	-1.1828	-0.803695	-0.837114	-0.342783	-0.298681	0.520873	0.747108	-0.130249	-0.82386	-0.591796	-0.740019	-0.784143	0.0253281	-0.644757	-0.0920749	-0.0214202	-0.535339	-0.603374	-0.519309
180	426	640	238	153	180	180	281.916	196.058	298.532	196.613	317.381	200.745	351.023	204.831	369.803	205.178	386.579	208.77	329.581	241.657	-6.79914	13.7068	-0.571943	-0.465623	-1.30503	1.18142	-1.42229	-1.48759	-1.52657	-2.18154	0.410027	2.2035	-0.852522	-1.05264	-1.70201	-1.18721	-0.828986	-0.874746	-0.407501	-0.294833	0.389015	0.675908	-0.0974674	-0.676941	-0.605155	-0.684908	-0.842985	0.330747	-0.667014	-0.0610858	0.011764	-0.501084	-0.606227	-0.620688
181	426	640	237	153	181	181	281.453	196.227	297.978	196.266	316.937	201.232	350.599	205.619	369.539	206.089	386.181	209.875	328.843	243.605	-6.86934	13.7363	0.388709	-0.62609	-1.24143	0.951962	-1.34755	-1.56378	-1.62022	-2.21064	0.612905	1.42601	-0.705146	-1.0307	-1.29312	-1.17403	-0.830912	-0.7263	-0.473616	-0.478265	0.215335	0.468827	0.142068	-1.04806	-0.474034	-0.668078	-0.454835	0.180497	-0.801471	0.0512271	0.187665	-0.544573	-0.58454	-0.720579
182	426	640	237	153	181	181	281.072	196.381	297.882	196.839	316.65	201.213	350.399	205.435	369.748	206.28	386.071	209.517	328.564	243.865	-6.74842	13.4333	0.642295	-0.564741	-1.25824	0.787819	-1.31344	-1.5858	-1.53877	-2.18786	0.574444	1.31768	-0.648731	-1.09036	-1.42006	-1.18604	-0.830352	-0.776564	-0.475991	-0.487502	0.160247	0.228268	0.130958	-1.18029	-0.459725	-0.605269	-0.362694	0.212792	-0.757787	0.12278	0.277583	-0.530971	-0.55982	-0.954535
183	426	640	237	153	182	182	281.068	196.38	298.478	196.332	316.848	201.384	350.792	205.766	368.83	206.377	386.67	210.015	329.12	244.392	-6.62534	13.5159	1.65368	-0.729734	-1.22551	0.833295	-1.19816	-1.55255	-1.47375	-2.33434	0.609131	1.30026	-0.570989	-0.899628	-1.33879	-1.21438	-0.830305	-0.929779	-0.535527	-0.497482	0.0889755	0.259343	0.199486	-1.29492	-0.444443	-0.57525	-0.330024	0.289458	-0.812327	0.183368	0.285985	-0.566089	-0.488582	-0.956537
184	426	640	237	153	181	181	281.367	196.36	298.549	196.263	317.022	201.368	350.846	205.757	368.991	206.788	386.598	210.014	329.23	244.16	-6.95218	13.3448	1.59699	-0.758872	-1.33022	0.885167	-1.18217	-1.57467	-1.58216	-2.3113	0.690644	1.13594	-0.546717	-1.02955	-1.47196	-1.2212	-0.83071	-1.0286	-0.453854	-0.474394	0.00176994	0.00453384	0.24399	-1.23288	-0.381811	-0.628764	-0.417372	0.144702	-0.783533	0.196076	0.34379	-0.607658	-0.536434	-0.933922
185	426	640	237	153	181	181	281.134	196.326	297.775	196.631	316.782	201.43	350.601	205.908	369.645	207.332	386.349	210.26	328.79	244.063	-6.923	13.2614	0.963929	-0.816389	-1.34865	0.770238	-1.21703	-1.52477	-1.65341	-2.2419	0.655637	0.932698	-0.54326	-1.08398	-1.26089	-1.21195	-0.830241	-1.00388	-0.431082	-0.436317	0.142243	0.019264	0.222953	-1.28734	-0.383975	-0.699827	-0.395738	0.151871	-0.769927	0.174883	0.255803	-0.58639	-0.521309	-0.895309
186	426	640	237	153	181	181	281.333	196.304	298.315	196.447	316.982	201.438	350.801	205.945	369.935	207.502	386.549	210.326	328.641	243.723	-6.58166	13.6131	1.02673	-0.748125	-1.38927	0.824747	-1.14646	-1.59553	-1.74439	-2.29643	0.597883	1.01733	-0.51385	-1.02135	-1.33321	-1.1873	-0.830678	-0.961093	-0.343776	-0.370758	0.213493	0.330791	0.0725961	-1.04627	-0.350246	-0.745804	-0.550329	0.064518	-0.774742	0.112207	0.238399	-0.543846	-0.544964	-0.860062
187	426	640	237	153	182	182	280.247	196.967	297.994	198.017	316.022	201.215	349.953	204.883	369.451	204.974	385.809	208.377	328.516	243.772	-6.76978	13.7432	-0.346626	-0.222184	-1.35618	0.744664	-1.12738	-1.57632	-1.42953	-2.20067	0.149292	1.99282	-0.604846	-0.81328	-1.54339	-1.18688	-0.827528	-0.871206	-0.420399	-0.239563	0.349494	0.599335	0.0058833	-0.796655	-0.571625	-0.666898	-0.547288	0.438224	-0.749046	0.00478021	0.282273	-0.468217	-0.551281	-0.932748
188	426	640	236	153	182	182	279.882	197.105	297.812	197.399	315.813	201.349	349.892	205.011	367.838	205.528	385.904	208.498	328.139	244.15	-6.65351	13.8788	0.64748	-0.3037	-1.38861	0.609175	-1.18088	-1.5035	-1.36654	-2.13155	0.0997111	1.84804	-0.605949	-0.715327	-1.71529	-1.19543	-0.82998	-0.85987	-0.420403	-0.332503	0.213427	0.553303	0.122464	-1.03892	-0.517755	-0.654057	-0.369037	0.448755	-0.697309	0.0723653	0.210515	-0.50268	-0.530311	-1.05305
189	426	640	236	153	182	182	280.547	196.393	298.426	196.692	316.396	201.431	350.405	205.847	368.549	206.914	386.352	210.13	328.638	244.385	-6.93313	13.7852	1.55278	-0.722063	-1.39002	0.69254	-1.08152	-1.56809	-1.65024	-2.22386	0.397937	1.06241	-0.457081	-1.05163	-1.361	-1.21274	-0.830908	-1.01448	-0.437728	-0.453699	0.098746	0.324688	0.194948	-1.02025	-0.378664	-0.647137	-0.311234	0.264098	-0.789375	0.155948	0.242492	-0.544277	-0.473301	-0.932828
190	426	640	236	153	182	182	280.067	196.918	297.617	197.505	315.816	201.58	349.726	205.639	368.751	204.567	385.565	209.547	327.437	244.243	-6.7133	14.2126	-0.00778279	-0.737398	-1.35622	0.469524	-0.956161	-1.55363	-1.51985	-2.26046	0.536475	0.703118	-0.298794	-0.990598	-1.46436	-1.20724	-0.830611	-1.05998	-0.541966	-0.473697	0.0210813	0.0378389	0.295136	-0.866715	-0.285913	-0.67558	-0.248251	0.10431	-0.816319	0.104084	0.282689	-0.541174	-0.482536	-0.857668
191	426	640	236	153	183	183	280.576	196.391	297.427	196.932	316.431	201.652	350.448	206.278	368.932	207.198	386.406	210.784	328.698	244.416	-7.03245	13.6719	1.64958	-0.90055	-1.3591	0.70492	-1.11055	-1.50199	-1.70989	-2.13363	0.490938	0.785343	-0.450006	-1.00853	-1.1958	-1.23033	-0.830909	-1.10019	-0.405403	-0.492046	-0.0984504	-0.0304573	0.179424	-1.00214	-0.306634	-0.671898	-0.326072	0.135688	-0.812167	0.174106	0.20545	-0.562356	-0.477042	-0.87235
192	426	640	237	153	181	181	280.239	196.839	297.44	197.331	315.85	201.432	349.63	205.427	369.811	204.863	385.33	209.269	328.282	243.527	-6.6811	13.8741	0.00567125	-0.685149	-1.3881	0.553652	-0.97113	-1.62832	-1.55291	-2.27661	0.600108	0.739592	-0.315773	-1.13938	-1.31839	-1.21691	-0.829674	-1.20189	-0.430721	-0.348128	0.022631	-0.101888	0.061663	-0.864641	-0.440533	-0.885588	-0.653044	0.146977	-0.782321	-0.0422797	0.262211	-0.468526	-0.542913	-0.771635
193	426	640	236	153	182	182	280.328	196.535	297.024	196.66	316.003	201.611	349.848	206.064	368.081	206.654	385.622	210.388	328.279	244.08	-7.09199	13.7613	0.750428	-0.968762	-1.34676	0.441417	-0.898141	-1.46151	-1.79714	-2.16421	0.650226	0.173213	-0.215666	-1.27193	-1.16169	-1.21678	-0.828584	-1.22492	-0.363075	-0.517418	-0.147441	-0.426994	0.270896	-1.07175	-0.296068	-0.709076	-0.474865	-0.0235686	-0.773125	0.16503	0.182293	-0.55212	-0.463347	-0.802025
194	426	640	235	153	183	183	280.268	195.97	297.269	196.705	316.118	201.22	350.13	205.837	368.332	206.848	386.082	210.331	327.936	244.052	-7.04764	13.5124	1.18241	-0.9398	-1.29568	0.526225	-0.943566	-1.5412	-1.71214	-2.18898	0.643908	0.34638	-0.261834	-1.07955	-1.08989	-1.22347	-0.830185	-1.16544	-0.383578	-0.517225	-0.133088	-0.285959	0.236975	-1.04666	-0.276509	-0.691092	-0.337862	0.0368667	-0.746115	0.170468	0.253237	-0.569432	-0.467602	-0.917832
195	426	640	236	153	181	181	279.978	196.669	296.947	197.37	315.708	201.212	349.598	205.158	369.235	204.612	385.416	208.948	327.982	243.86	-7.00952	13.7596	0.174529	-0.70045	-1.34262	0.574968	-0.978632	-1.60546	-1.31193	-2.27547	0.441811	1.06872	-0.340624	-1.14989	-1.43547	-1.21041	-0.830609	-1.13015	-0.406175	-0.388875	0.0141695	-0.0574971	0.172475	-0.944106	-0.390742	-0.771035	-0.491738	0.137723	-0.732423	-0.000967763	0.251409	-0.493992	-0.51258	-0.792831
196	426	640	236	153	182	182	280.388	196.655	296.708	196.847	316.242	201.469	350.253	205.671	367.644	205.983	386.2	209.729	328.928	244.298	-7.16702	13.5249	1.76401	-0.753198	-1.25739	0.425615	-0.943437	-1.54145	-1.58374	-2.18701	0.587719	0.516054	-0.276036	-0.996193	-1.64873	-1.22979	-0.830601	-1.23953	-0.355509	-0.5032	-0.255555	-0.257944	0.221792	-1.1248	-0.413433	-0.736112	-0.485419	0.134136	-0.795581	0.117855	0.287559	-0.503408	-0.505783	-1.05377
197	426	640	236	153	182	182	280.606	196.055	297.576	196.563	316.321	201.302	350.204	205.916	368.074	206.839	386.021	210.41	328.228	244.006	-7.27846	13.4547	1.00747	-0.948421	-1.44263	0.604763	-0.967305	-1.48447	-1.81571	-2.19013	0.725941	0.317523	-0.294077	-1.02143	-1.23325	-1.22202	-0.829187	-1.18865	-0.285237	-0.608956	-0.303642	-0.505869	0.276488	-1.21368	-0.310894	-0.707275	-0.490035	-0.0717527	-0.75194	0.131983	0.207275	-0.556335	-0.469123	-0.841569
198	426	640	235	153	183	183	279.921	196.287	297.391	196.918	315.92	201.503	350.072	206.084	368.269	206.209	386.172	210.541	328.081	244.594	-7.04391	13.8595	0.386308	-0.947876	-1.37344	0.610423	-1.05572	-1.38553	-1.62598	-2.03305	0.570642	0.570472	-0.383279	-1.08707	-1.25487	-1.23389	-0.830806	-1.24023	-0.369708	-0.633543	-0.233015	-0.369643	0.410476	-1.21187	-0.267012	-0.593598	-0.200651	0.122811	-0.839825	0.245659	0.237723	-0.600797	-0.432752	-0.922003
199	426	640	236	153	182	182	280.412	196.62	297.006	196.856	316.174	201.496	350.099	205.759	367.685	205.81	385.955	209.881	328.836	244.321	-7.35706	13.4322	1.57681	-0.873859	-1.30344	0.532943	-0.968886	-1.49509	-1.62127	-2.18969	0.682895	0.459877	-0.297944	-1.15202	-1.45448	-1.22447	-0.830873	-1.32885	-0.40486	-0.56703	-0.299253	-0.302898	0.139016	-1.1803	-0.350614	-0.734359	-0.450352	0.0479737	-0.774421	0.150056	0.260788	-0.54334	-0.487112	-0.903019
200	426	640	236	153	183	183	280.719	196.402	297.141	196.519	316.646	201.532	350.73	206.034	368.573	206.371	386.757	210.407	328.979	244.09	-7.30626	13.2227	1.89415	-0.952476	-1.34902	0.535328	-1.01656	-1.51434	-1.59894	-2.10993	0.746527	0.304112	-0.294118	-1.15374	-1.35111	-1.23854	-0.830908	-1.2505	-0.2795	-0.615274	-0.393698	-0.525804	0.189586	-1.31838	-0.358476	-0.715462	-0.522878	0.0769799	-0.764427	0.175793	0.271139	-0.530237	-0.444371	-0.956524
201	426	640	235	152	183	183	280.206	195.728	296.758	196.506	316.243	200.916	350.431	205.471	368.585	207.839	386.569	209.898	327.968	244.022	-7.27322	13.395	0.743354	-0.938	-1.40232	0.52561	-1.088	-1.55938	-1.52542	-2.13496	0.78225	0.335446	-0.327824	-1.02425	-1.32172	-1.2273	-0.830085	-1.21759	-0.567857	-0.597167	-0.301138	-0.507023	0.270171	-1.22029	-0.313	-0.599224	-0.338756	0.200307	-0.782843	0.192806	0.371785	-0.629483	-0.437028	-0.930855
202	426	640	236	153	181	181	280.541	195.964	297.487	195.956	316.154	201.088	349.94	205.586	368.007	207.529	385.654	209.959	328.24	244.093	-7.31145	12.9616	1.05828	-1.02802	-1.41396	0.596117	-1.0561	-1.5691	-1.63632	-2.25932	0.947425	0.191785	-0.301343	-0.955204	-1.26343	-1.22524	-0.829971	-1.29384	-0.421859	-0.591917	-0.306397	-0.772508	0.263051	-1.21095	-0.320169	-0.62912	-0.505881	-0.0311881	-0.703869	0.108125	0.181017	-0.565225	-0.482319	-0.786264
203	426	640	236	152	183	183	280.477	195.872	297.632	195.883	316.38	200.921	350.441	205.346	369.541	207.223	386.443	209.639	328.277	244.017	-7.37	13.3577	0.678812	-1.00129	-1.34923	0.407551	-0.998637	-1.52403	-1.53647	-2.16727	0.86464	0.0787713	-0.227531	-0.975975	-1.22286	-1.24501	-0.83049	-1.25637	-0.5263	-0.599129	-0.2294	-0.747613	0.289607	-1.2729	-0.326682	-0.681546	-0.447741	0.0670167	-0.732319	0.155548	0.285674	-0.61821	-0.465816	-0.99899
204	426	640	236	153	182	182	280.368	195.934	297.399	195.85	316.037	201.123	349.876	205.683	368.222	207.241	385.646	210.12	327.879	244.239	-7.48354	12.8325	1.58602	-1.09444	-1.37155	0.351474	-0.926859	-1.46861	-1.71628	-2.189	0.953347	-0.219538	-0.151798	-1.00949	-1.04441	-1.23604	-0.830853	-1.31272	-0.4327	-0.594319	-0.327629	-0.976116	0.353552	-1.14391	-0.144792	-0.70002	-0.424444	-0.146371	-0.784686	0.220608	0.235292	-0.611199	-0.438865	-0.768402
205	426	640	236	153	183	183	280.56	196.089	297.25	196.546	316.424	201.179	350.448	205.644	369.54	207.779	386.412	209.978	328.227	244.317	-7.32937	13.3362	0.401672	-1.0859	-1.36342	0.432419	-1.00109	-1.5491	-1.40376	-2.24594	0.835857	0.174316	-0.218349	-1.11811	-1.28241	-1.24262	-0.830882	-1.34298	-0.496094	-0.634037	-0.392308	-0.913203	0.313707	-1.11798	-0.216935	-0.596379	-0.368157	0.0825387	-0.751719	0.181447	0.275645	-0.555773	-0.420146	-0.898947
206	426	640	236	153	182	182	280.764	196.161	297.398	195.903	316.485	201.277	350.373	205.768	368.336	207.4	386.193	210.13	328.439	243.787	-7.27168	13.0293	1.61885	-1.09242	-1.37474	0.49243	-0.946045	-1.51233	-1.63036	-2.25205	0.898755	0.0507161	-0.201519	-1.04135	-1.19809	-1.23754	-0.829373	-1.34016	-0.317235	-0.578134	-0.305113	-0.774392	0.18335	-1.3384	-0.309881	-0.740627	-0.571723	0.0230238	-0.695283	0.126533	0.263805	-0.565832	-0.480508	-0.767356
207	426	640	236	153	183	183	280.015	196.376	297.084	195.787	316.039	201.284	350.211	205.574	369.344	207.239	386.33	209.722	328.155	244.819	-7.56884	13.4006	0.606483	-0.922313	-1.40346	0.396304	-0.973378	-1.48386	-1.42709	-2.16746	0.696606	0.342864	-0.239901	-1.05183	-1.60185	-1.23138	-0.823391	-1.35846	-0.4594	-0.661283	-0.505374	-0.700203	0.368567	-1.14952	-0.356725	-0.567893	-0.25082	0.114832	-0.804879	0.237284	0.337141	-0.570301	-0.427603	-1.06301
208	426	640	236	153	183	183	280.082	196.554	297.443	196.798	315.976	201.423	350.027	205.678	367.569	206.006	386.016	209.791	328.847	244.281	-7.39162	13.2037	1.34755	-0.949422	-1.35972	0.507602	-0.922699	-1.45129	-1.53972	-2.21102	0.698234	0.407772	-0.245686	-1.11853	-1.32638	-1.24226	-0.830881	-1.38482	-0.465261	-0.573243	-0.317105	-0.71067	0.163895	-1.22552	-0.300284	-0.674793	-0.471976	0.1087	-0.786389	0.181495	0.352073	-0.538044	-0.48241	-0.817464
209	426	640	236	153	182	182	280.189	196.403	296.756	196.863	315.986	201.366	349.946	205.71	368.825	206.419	385.84	209.918	328.321	244.379	-7.37178	13.4628	1.15059	-0.932449	-1.3648	0.561357	-0.952292	-1.4219	-1.77199	-2.20125	0.653481	0.416336	-0.304621	-1.19585	-1.38971	-1.23501	-0.8298	-1.33613	-0.455444	-0.511566	-0.185176	-0.386419	0.268098	-1.12372	-0.358404	-0.63587	-0.388129	0.202545	-0.808322	0.162456	0.283696	-0.547528	-0.474725	-0.9212
210	426	640	235	153	183	183	279.896	196.369	296.641	196.886	315.919	201.465	350.094	205.932	368.747	206.255	386.216	210.268	328.03	245.114	-7.18534	13.8213	0.823855	-0.865959	-1.39067	0.613487	-0.935511	-1.41718	-1.63962	-2.10847	0.375068	0.794016	-0.331125	-1.15697	-1.43524	-1.23725	-0.830484	-1.26317	-0.456616	-0.599192	-0.252548	-0.373182	0.425385	-1.06455	-0.261293	-0.637426	-0.246213	0.175372	-0.82606	0.210328	0.273654	-0.581729	-0.363647	-1.13146
211	426	640	236	152	183	183	279.37	196.397	296.938	196.737	315.359	200.922	349.496	204.848	368.182	206.157	385.573	208.614	327.626	243.923	-7.03111	14.2094	1.22844	-0.675762	-1.27621	0.68778	-0.838609	-1.49106	-1.48495	-2.18898	0.21985	1.27795	-0.324484	-0.940932	-1.64506	-1.22218	-0.830763	-1.07044	-0.506703	-0.30547	0.1743	0.134828	0.220161	-0.788221	-0.292136	-0.801797	-0.362941	0.449581	-0.733595	0.0986455	0.292733	-0.574602	-0.459924	-1.02646
212	426	640	235	152	183	183	279.768	195.861	296.739	196.949	315.681	200.848	349.75	205.214	368.336	206.024	385.759	209.444	327.927	243.652	-6.65448	14.5289	0.929119	-0.767825	-1.29033	0.719986	-0.8333	-1.46911	-1.74618	-2.24316	0.0646538	1.27941	-0.348197	-1.1493	-1.2802	-1.2005	-0.830878	-1.03516	-0.43025	-0.251409	0.378941	0.425396	0.156329	-0.737803	-0.328817	-0.762157	-0.379439	0.195029	-0.758757	-0.0224076	0.194137	-0.567491	-0.477819	-0.965874
213	426	640	235	153	183	183	279.676	195.838	297.428	196.622	315.546	201.115	349.576	205.757	368.458	206.908	385.549	210.278	326.503	243.791	-6.44518	14.6469	1.32706	-0.886879	-1.51205	0.621794	-0.578532	-1.45553	-2.03884	-2.26621	0.165405	0.646131	-0.092808	-1.21173	-1.21592	-1.20778	-0.828866	-1.07203	-0.428336	-0.22079	0.366804	0.318986	0.241469	-0.458729	-0.142616	-0.809696	-0.193983	-0.047336	-0.765332	-0.0280403	0.0495729	-0.609718	-0.347569	-0.849264
214	426	640	235	153	182	182	279.917	195.471	297.07	196.456	315.702	200.83	349.653	205.549	368.222	206.15	385.542	210.153	326.672	242.772	-6.27615	14.453	1.41113	-0.897998	-1.53882	0.56341	-0.471261	-1.54521	-1.9608	-2.24529	0.188238	0.472347	0.0455994	-1.29834	-1.20173	-1.20197	-0.82	-1.04923	-0.438841	-0.0227466	0.511422	0.326255	0.152573	-0.250193	-0.230294	-0.897502	-0.311291	-0.230483	-0.642024	-0.0897391	0.0199319	-0.565956	-0.41424	-0.827822
215	426	640	234	152	184	184	278.999	196.11	297.006	196.749	315.156	201.029	349.456	205.327	368.475	206.233	385.709	209.484	327.487	245.036	-6.3348	14.8504	1.37982	-0.954408	-1.51906	0.562891	-0.316272	-1.38548	-2.08858	-2.21288	-0.0628806	0.57311	0.107906	-1.5367	-1.54498	-1.23715	-0.828457	-1.06413	-0.44154	-0.182793	0.333133	0.287397	0.364187	-0.243783	-0.0625473	-0.758031	-0.0640978	0.372855	-0.796807	0.127496	0.295654	-0.594877	-0.309832	-1.03573
